rating,date,snippet
1.0,8 bulan lalu,Makanan dan tempatnya bagus. Tapi kariyawan khususnya cewek jutek dan gak ramah sekali terhadap pelanggan kayak lagi PMS aja. Tolong ditrening tuh mbaknya padahal kita beli bukan minta2
5.0,9 bulan lalu,"Harga sangat murah, variasi makanan banyak, parkir luas dan tempat nyaman."
5.0,2 tahun lalu,"Tempatnya cocok buat nongkrong atau ngerjain laptopan gitu bareng temen2. Buat keluarga muda juga bisa ini. Ada tempat yg kursi, ada yg lesehan juga. Buat yg g kuat asap rokok, ada non smoking room juga. Tempatnya dikelilingi sawah2, manjain mata bgt. Kesana pas malem minggu dan ada live music segala. Harga affordable banget. Tempatnya karena luas banget, walopun rame pasti kebagian tempat duduk"
4.0,setahun lalu,lumayan tempatnya cozy . harga murah meriah .  cuma kok beli minuman di tempat kena biaya . kenapa gak pake gelas saja biar ramah lingkungan juga .
5.0,setahun lalu,"Tempatnya bagus, cozy juga. Cocok buat nugas ataupun nyantai. Makanannya juga enak2. Terbaik lah pokonya. Termasuk bento paling bagus diantara yg lain✨"
5.0,setahun lalu,"Harganya pas lah ya seharga kantong mahasiswa terutama rantauan, ada promo bulan November juga jadi lumayan hemat uang. Luas juga bisa lesehan, enak nyaman juga karena di sisi sawah, ada mainan juga biar gak bosen banget di sini"
3.0,2 tahun lalu,"Rame terus tempat ini dimana2. Di jogja ada beberapa, krn deket rumah jd seringnya kesini. Full wifi & live music tiap sore-malam. Konsep sama di tiap cabangnya. Harga standar, pelayanan standar, pesan minum dibawa sendiri ke meja. Pesan makanan kadang lama. Pernah pesan makanan 1,5 jam lebih baru dianter stlh komplain ke pegawai. Tp bukan disini, yg cabang UAD, review menyusul"
5.0,setahun lalu,"Parkiran luas, suasananya enak buat nugas, ada ruangan khusus indoor buat yang ga suka berisik dan yang penting harganya murah banget"
5.0,6 bulan lalu,"Lokasi enak buat nongkrong, view bagus Makanan & minuman menarik. Recomend"
4.0,2 tahun lalu,"Tempat luas dan nyaman, ada lesehan dan ruangan ac, malam ada bandnya juga, ada mushola, toilet 3 dan bersih semua, ada taman n outdoor, untuk makanan harga standar. Untuk rasa mnurut saya asin (sarden telur, kenapa masih ditambah garam). French fries ada garam tabur. Klo ga mau brasa asin di tpuk2 biar ga asin. Untuk yg lain masih ok."
5.0,9 bulan lalu,Tempat yang enak untuk nongkrong atau mengerjakan tugas sendiri. Kopi/makanannya cukup enak dengan harga terjangkau. Susasana juga cukup sepi dan nyaman.
5.0,2 bulan lalu,"Saya kesini untuk rapat bersama teman-teman, dan mas mas kasir nya baik bangett mau dimintain tolong buat fotoin kitaa. Terima kasih🙏"
1.0,2 bulan lalu,"Pelayanan sangat buruk, tadi ada costumer yg kehilangan HP, sudah di cari dan di tanyakan pada pelayan tapi bilangnya tidak melihat. Lalu minta rekaman CCTV baru di balikin, ketar ketir ga jadi di colong HP costumer nya.
Kocak abis memang, hati hati aja kalo mau ke bento sini, pelayannya pada maling🤫"
5.0,setahun lalu,"Tempatnya cukup nyaman untuk nugas, atmosfer dan hawanya mendukung, tidak terlalu berisik dan cukup kondusif. Makanan cukup enak, terjangkau, tapi TOLONG TAMBAHIN MENU NASI GORENG!!! Tambah lengkap + ciamikk"
5.0,3 tahun lalu,"Tempetnya luasssss bgt enak buat nongkrong walaupun ngk sama ayang wkwk bisa reservasi jg loh dan bnyk pilihan tempet duduk ada yg Kursi , lesehan smpai ruang AC pun ada untuk harganya murahhh bgt nyaman bgt deh makanannya jg ena” bnyk pilihan sukaaa deh ☺️☺️ karyawanya jg ramah."
5.0,setahun lalu,"Tempatnya cozzy, untuk makanan enakk dan terjangkauuu, lingkungann dan tempatnya mendukung sekalii"
3.0,2 tahun lalu,"just okay lah kl untuk nongkrong2 tp utk pilihan makanan terbatas variasinya dan rasanya juga sangat standar. Pelayanannya agak lama padahal lagi ga banyak tamu, masak pesen minuman teh hangat aja baru ready setelah hampir 1 jam, itupun harus sering ditanyakan ke waiter/waitressnya 😑"
5.0,2 tahun lalu,"Tempat kongko di yang cocok untuk mahasiswa bikin-bikin tugas kuliah, estetik harga murah sayangnya cuma sampe jam 12. Ada akustik nya sampe jam 9. Adem, samping sawah. Ada ruangan AC juga. Kalo camilannya lebih banyak lagi, lebih asik lagi nih.. parkir luas poll. Cuman kalo pas lagi jam rame. Antrinya luamaaaaaa"
4.0,2 tahun lalu,"- Rasa makananya standar dan murah di kantong pelajar
- Pelayanan cepat
- Bersih untuk tempat duduknya
- Parkiran luas tapi panas kalau siang"
5.0,setahun lalu,"Tempat nya bagus nyaman trus bisa rebahan, makanannya enak terus murah lagi, cocok buat nugas sambil santai"
5.0,3 tahun lalu,"Tempatnya bagus eyecatchy donggg wkwk
Cuma kalo pas buka puasa itu karyawanya rehat dri maghrib nympe jam 7 an lbih deh
Makananya enakkk sip mantap"
5.0,10 bulan lalu,Tempat cozy buat nongki2 bareng temen2. Makanan juga enak dan harganya affordable pol. Kadang kadang ada live music trutama weekend. Recomended polll 😍
1.0,2 bulan lalu,tempat buat sholat khususnya mukena yg di pake tidak bersih sehingga mengeluarkan bau yg tidak sedap. lanyanan nya tidak ramah
1.0,2 bulan lalu,"layanannya kocak, close order terus, banyak menu yg ga ready, kalo ga niat jualan ngga ush buka kocakkk, pelayanannya juga lelet padahal lagi sepi."
4.0,2 tahun lalu,"Yang ini tempatnya lebih luas dan lega, ada live music juga. Tempatnya sejuk, bisa liat sawah2. Enak buat nongkrong, ada wifi nya juga."
5.0,setahun lalu,"Paling review tempat aja ya soalnya kalau makanan sama seperti pada umum nya. Aku lebih suka disini dari pada yang di nologaten.

NOTE UNTUK BENTO :
Saran aja mending gausah pakai gelas cup. Ayolah yuk kurangi penggunaan plastik."
5.0,setahun lalu,"+ Pisang goreng empuk, enak.
+ Cocok untuk nugas atau ngobrol
+ WiFi gratis lancar
+ Buka dari jam 9 pagi"
5.0,6 bulan lalu,"Pelayanan ok, makanan enak, suasana nyaman"
5.0,5 bulan lalu,"Semalem makan di sana bareng temen² pelayanan nya ramah dan yang bikin syok seumur² baru pertama kali makan ditempat makan yang pas hujan helem nya di tutupin semua sama yang jaga parkir ya pakai plastik , bener² rekomendet banget sih ini tempat"
4.0,2 tahun lalu,"Tempat luasssss bgt, parkiran jg luasss, harga standar lah yaa, cocok buat nugas xixix atau sekedar liat2 sawah"
5.0,setahun lalu,"Ricebowl sini juara sih apalagi free mocha tea🤣🤘,,, karyawan ramah, tempat luas nyaman, makanan enak murah ramah kantong. Langganan kesini klo nugas kelompok kuliah"
5.0,11 bulan lalu,"Pelayanannya lucu seru paraahhhh, menyenangkan. Makananan enak enak"
5.0,setahun lalu,"Tempatnya nyaman, minuman dan makanannya oke (terutama ayam penyetnya sangat recommended), harga cocok buat mahasiswa"
3.0,setahun lalu,"Tempatnya enak, sayang makanannya kurang.
Kemarin beli roti bakar greentea tp greentea hanya berupa toping bukan isian. Beli chicken katsu blackpepper, nasinya kering dan keras. Tempat lumayan luas dan enak dipakai nugas, nongki."
5.0,3 hari lalu,"Nasi ayam gepreknya enak, nampol pedesnya, mantap pokoknya.
Snacknya enak2
Minumannya juga enak"
4.0,setahun lalu,"Makanan sih ya biasa aja, gak yg spesial banget. Tapi tempatnya luas dengan pemandangan sawah di kanan kiri kafe.. parkirnya juga luas"
5.0,setahun lalu,"Makanan dan minumannya enak. Harganya tidak menguras kantong, tempat yang nyaman untuk nugas dan rapat tentunya. Rekomendasi banget Nasi telurnya"
1.0,5 bulan lalu,"cukup kecewa dgn pelayanan nya, menu banyak tp pas mau pesan semua food nya kosong tnp ada kejelasan/rekomendasi."
5.0,2 bulan lalu,"Tempat AC nya Nyaman, pilihan makanannya banyak juga
cocok buat berlama-lama dengan keluarga dan mengerjakan tugas recommended buat pelajar"
5.0,6 bulan lalu,"Tempat asik buat nongkrong, banyak tempat duduk, wifi kenceng"
1.0,sebulan lalu,"pesenannya ga sesuai antrian, sama samaa pesen ayam geprek tapi yang dateng malah yang tamu terakhir datangg"
5.0,2 tahun lalu,"Tempatnya seru, buat ngumbar anak jg enak. Makanan enak2 jg. Minuman jg banyak pilihan. Sayangnya bnyk yg merokok walaupun dideketnya ada anak kecil. Pdhl saya td udh milih mojok. Tp ya resiko nongkrong dt4 anak2 muda."
5.0,2 bulan lalu,"tempatnya nyaman , enak buat duduk duduk"
4.0,setahun lalu,"Dateng kesini karena ada Roky Gerung tapi diundur,sempat kecewa tapi sudah terlanjur sampai sini akhirnya ngopi disini wkwkw. Susananya enak buat ngerjain tugas atau reunian dari segi tempat luas,parkir mantap dan pilihan tempat duduk banyak mau lesehan atau kursi,yang disayangkan kurang gercep dalam menyeterilkan meja."
5.0,setahun lalu,"masnya ramah, harganya worth it lah. suka banget sama pelayanannya.... makanannya juga lumayan murah buat nongkrong ga ngabisin duit. banyak promo juga kadang"
5.0,2 tahun lalu,Tempatnya nyaman aman luas bagus kalo untuk makanan jujur biasa aja tapi masih tergolong enak dan murah
5.0,setahun lalu,"tempat sangat nyaman, pelayanan cepat dan ramah, makanan juga enak"
5.0,setahun lalu,"Salah satu tempat yang nyaman banget buat nugas karna tempatnya yang emang luas, dan adem mau siang ataupun malam, terus juga wifinya yang kenceng banget. Kalau yang mau ngadem ada ruangan ber AC bahkan bisa digunakan untuk rapat.

Untuk makanan dan minuman harganya sangat terjangkau dengan rasa yang gausa diragukan meskipun sesuai selera masing""."
5.0,setahun lalu,"Tempatnya luas nyaman buat nugas,. Menu yang disediakan bervariasi dan ramah dikantong terutama sebagai pelajar atau mahasiswa. Pelayanan baik ramah"
5.0,2 tahun lalu,"Tempat ngerjain tugas bagi mahasiswa, ada ruangan khusus ber Ac buat kalian yang tidak suka berisik, makanannya juga enak"
1.0,3 bulan lalu,"Ruang AC nya panas banget buat siang hari, terus mode AC nya juga pada salah setting, malah di mode angin saja bukan di mode pendingin, kapok banget pokonya"
5.0,10 bulan lalu,"Makanan enak murah, wifi kenceng, tempat bersih. Pokonya toppp!"
5.0,10 bulan lalu,"Tempat luas dan nyaman, pelayanan bagus pokoknyaa cocok deh buat ngerjain tugas, terimakasih bento kopi godean👌"
1.0,2 tahun lalu,"Kalau tutup jam 00.00, jam 23.30 udah mainan lampu (ngusir). Kalau tutup jam 01.00, jam 12.30 udah matiin lampu (ngusir juga). Kamar mandi kotor bgt. Entah kenapa pesen minuman dingin untuk dine in dapetnya cup plastik kecil untuk TA. Tapi orang lain ada yang dapat gelas besar biasa. Beanbag kotor. Mulai sore, serangga mulai banyak (mengganggu). Pesan platter dapat barang lama semua, kentang lemas, bakso sudah mengeras, singkong atau ketela sudah lembek, nugget seperti sudah tidak layak makan, pesan pisang goreng juga pisangnya masih agak mentah. (Banyak oknum buang sampah seenaknya dan makan seperti ayam/bebek)

Review positive:
Buka sampai malam, pelayanan cuek tidak di judge, indoor cukup dingin, tempatnya luas dan parkir juga luas. Pisang goreng nya worth it.

Sebenarnya 3/10 tapi karna 5 jadi 1/5"
5.0,sebulan lalu,"enakk"" makanannya, pelayanannya ramahhh"
5.0,setahun lalu,"Tempat parkir luas, ada ruang ber AC yg adem & outdoor, bisa buat salah satu pilihan utk nongky bersama teman, sahabat, keluarga.
Makanan, minuman lumayan enak, Pelayanan ramah & cepat.
Sedikit saran, kalau mau menu ud komplit, datang kesini pas jam makan siang.
Kalau pagi2 Q-ta makan menu camilan yg ringan2 ajah😁😍👍"
4.0,setahun lalu,"Tadi pesen nasi telur sambal matah, sayangnya tomatnya gaenak 😭, tapi over all enak ko dari telur sampe sambelnya. Untuk harga paslah untuk kantong mahasiswa, suasana juga enak, aesthetic buat foto"", enak juga buat nugas karna ada ruangan tersendiri yang tertutup."
5.0,11 bulan lalu,"Tempat nya nyaman, makanan nya juga murah murah dan enak"
5.0,setahun lalu,"Tempatnya cozy, family friendly karena luas jadi anak anak bisa bermain dengan nyaman, pelayanannya ramah, harga affordable, rasanya enakk."
5.0,setahun lalu,"Tempat nyaman buat nongkrong, sejuk,asri dgn makanan yg enak dan harga yg msh masuk di kantong, nice place"
5.0,sebulan lalu,"Tempat nongkrong yang cozy cocok poll untuk anak muda, makanan nya enakk, free wifi 👍🏻👍🏻"
5.0,9 bulan lalu,Tempat enak buat nogkrong..pemandangan sawah.makanan enak dna harga terjangkau dikantong mahasiswa
1.0,2 bulan lalu,"jangan kesini, pernah charger ketinggalan pas balik buat ngambil katanya gaada, padahal cuma selang 30 menit"
4.0,2 tahun lalu,"Sahabat nongki remaja putra putri diy. Makanannya so so, Minumnya ena enauf. Ambience nya ena,  betah buat leptopan berjam jam even cuman zumin zumot wkwk, oh ya ada wifi dan colokan."
5.0,3 tahun lalu,"Tempat yg nyaman dan enak buat sekdr santai atau berkumpul bareng teman. Bagi yg suka menghabiskan waktu dengan sendirian, lokasi ini cukup menarik. Dari segi tempat dan lingkungan bisa dibilang ini 5/5 sih. Semuanya nyaman dan memuaskan. Cuma mungkin perlu dipertimbangkan untuk memberi lampu di lahan parkir biar tidak terlalu gelap."
5.0,setahun lalu,parkirannya luas. tempatnya sejuk dan nyaman. menunya juga lengkap. dari makanan dan minumannya..
5.0,setahun lalu,"suasananya enak adem, banyak angin sepoi-sepoi, makanannya enak apalagi tahu waliknya, nasi telur nya murah &ngenyangin!!"
5.0,setahun lalu,"Pelayanan baik, ramah dan tempatnya bagussss, cocok buat dateng bareng temen. Kasir ramah dan baik luar biasa ❤‍🔥❤‍🔥❤‍🔥"
5.0,setahun lalu,"Rekomendasi banget buat nongkrong, nugas, banyak promo juga, tempat juga nyaman banget, pelayanan cepat"
5.0,setahun lalu,"Kalau klian cari tempat yg nyaman.. enk buat nongkrong... enak buat nugas... enak buat santai... harganya juga terjangkau..
Nih tak ksih rekomendasi tempat yg ter the best pokoknya... cobain aja klau ga percaya 😀🤩🤩 BENTO KOPI GODEAN"
5.0,11 bulan lalu,Tempat nyaman luas asik buat ngerjain tugas sama nongkrong santaii 😍😍
1.0,2 tahun lalu,"overall yg rekomen cuma suasana tempatnya saja asik buat nongkrong. rasa makanan standar, dengan harga promo dapet nasi setengah kering dan hidangan lainnya udh dingin wkwkw ditambah servicenyaa ituu sooo baaddd☹️.

nunggunyaaa setengah abad kondisi sudah reservasi untuk bukber tp minuman datang 15mnt setelah buka dengan banyak drama pegawainya bolak balik hanya untuk ngantar minum, bahkan air mineralnya harus ambil sendiri ke kasir yang disambut muka judes pegawainya katanya lupa ngantar air mineral ditambah lupa bilang maaf (bilang maaf stlh sy jalan menjauh dr kasir, uu servicenya bad sih😅)

yaahh bad experience sih buat bukber😌
semoga next bisa diperbaiki yaa guys untuk service ke cust dan managementnya, krn td setelah dikomplen ternyata ada kok pegawainya yg memang niat kerja dan service cust dengan baik."
3.0,3 bulan lalu,"Musik nya terlalu keras, kalo bisa yg wajar2 lah lagu nya, kalo pas jam adzan ya di kecilin volume nya atau di matikan"
5.0,setahun lalu,"Tempatnya nyaman apalagi buat nugas cocok banget, makanan dan minumannya enak, Harganya juga murah-murah cocok dikantong mahasiswa. Area parkirnya juga luas banget"
5.0,10 bulan lalu,"Tempatnya luas, tenang, nyaman. Cocok banget buat yang mau cari tempat mengerjakan tugas atau bekerja secara online."
5.0,3 tahun lalu,"Bento cabang ini masih lumayan baru tp sudah ramee bgt. Dan disini banyak tempat duduk, jadi jangan khawatir ga kebagian tempat duduk. Ada live music dari jam 4 sore sampe jam 9 malem pas malam minggu, ga tau kalo hari biasa. Enak buat nongkrong, harga minuman dan makanan murah2"
5.0,6 bulan lalu,"Tersedia bean bag untuk santai² dan WFC. Minuman juga murah. Kakaknya nyiapin orderan sambil bercanda, jadi delay (menurut pengalaman pribadi). Kalau multitasking mah gpp. Tapi overall good"
5.0,2 bulan lalu,"Makanannya enak, minumannya enak. Yg lebih oke pelayanannya ramahhhhh bangetttttttttt"
4.0,2 tahun lalu,"Tempat enak buat nongkrong, akses internet wifi bagus, maksimal koneksinya. cocok buat upload video YouTube/tuga, kenceng, wush wush wush..... rasa makanannya biasa aja. minumannya variatif, so so lah rasanya. harga terjangkau."
5.0,5 bulan lalu,"tempat nya nyaman buat nongkrong dengan teman maupun keluarga, ada tempat indoor maupun outdoor, relatif murah dan enak"
5.0,setahun lalu,"tempatnya luas, nyaman juga, selalu rame tiap kesini walaupun weekday.. tempat seru buat nugas, disediain mainan uno juga.. harga makanan dan minumannya terjangkau"
5.0,2 tahun lalu,Tempat sejuk dan harga murah. Area parkirnya luas. Ada toilet dan mushola. Jika beruntung ada live musicnya
5.0,2 tahun lalu,"Tempatnya luas, ad lesehan & kursi. Indoor & outdoor. Semakin malam makin rame. Untuk yang suka suasana rame² disini cocok tempatnya, bs buat nugas & nongki. Ada live music akustik. Harga bersahabat. Rasa makanan lumayan."
5.0,setahun lalu,"tempat yang nyaman, tempat parkir yang luas, harga terjangkau, dekat dengan kampus-kampus, nyaman buat kumpul dan kerja kelompok"
4.0,2 tahun lalu,Tempatnya luas dan enak untuk nugas atau untuk bersantai. Dari segi rasa makan dan minum standar lah. Overall okee
1.0,4 bulan lalu,"Beli kentang baru dateng hampir 2 jam, harus di tanyain dulu baru di antar. Pelayanannya kurang bagus, mbaknya jutek gaada senyum""nya."
5.0,3 tahun lalu,"Bento Kopi salah satu coffee shop dengan konsep tempat nongkrong dari semua kalangan usia. Tempatnya nyaman, luas, bisa santai, makanannya enak, harga ramah dikantong.
Kalau malam pasti ada live music performance yang membuat semua yang ada disitu menjadi nyaman.
Recommended untuk kumpul teman, kawan, sahabat, dan keluarga.
Cuuss ramaikan Bento Kopi untuk tempat bercengkarama dan bersantai.."
3.0,setahun lalu,"Tempatnya bagus, nyaman banget, untuk makanan juga enak. Maaf, tapi untuk kebersihan makanannya tolong diperhatikan lagi ya kak, karna makanan yg saya makan ada telur lalat nya :(, mungkin lain kali misal makanan sudah disiapkan tapi belum dikasih ke pelanggan bisa ditutup dulu biar terhindar dari hal hal begini.

Terimakasih. :)"
5.0,10 bulan lalu,Makanannya murah banget tempat lain ga dapet harga segini 👍🏻 tempatnya strategis parkir luas enak buat nugas thank u
5.0,setahun lalu,"Assalamualaikum.. Bento Kopi. Meskipun kemarin saya tidak bisa mencicipi rasa Kopi Bento, saya beri bintang lima. Suasananya menyenangkan di tambah buat acara sangat pas sekali. Saya pecinta kopi dan paling suka kopi Arabica. Sayangnya sebagian anak bangsa Masih buta politik tentang Demokrasi sesungguhnya ""mungkin karena kesibukannya"".

Buat Kakak Rocky Gerung yang tidak jadi hadir karena di Demo, tetaplah menjadi putra terbaik Bangsa Indonesia. Kita membutuhkan Semangat Untuk Demokrasi Indonesia Lebih Baik. Sukses Selalu buat Kopi Bento. Thanks."
2.0,6 bulan lalu,"Pesen 16.40, katanya nunggu 15 menit tapi datengnya pas maghrib padahal pas jam2 ga rame pembeli. Sambal dabu dabunya dg tomat seuprit satu dua kecil kecil banget, isinya cabe dan bawang merah dikit. Musholanya luas sebetulnya tapi mohon maaf mukena dan sajadahnya bau. Ada beberapa sampah kemasan sedotan berserakan di lantai, di kamar mandinya ada kecoa. Harga memang terjangkau dan tempatnya syahdu pas hujan, tp sepertinya bisa ditingkatkan lagi pelayanannya."
3.0,6 bulan lalu,"Duduk di ruang ber-AC tapi nggak ada dingin-dinginnya. Harusnya kalau desain ruangan full kaca gitu didukung sama AC yang dingin, dong. Siang-siang panas keringetan, eh ternyata malem juga masih sama.

Wifi juga minta tolong dibenerin. Nggak tau kenapa hilang-hilangan mulu, kalau nggak jika nyambung ya sinyal jelek."
5.0,setahun lalu,"tempat nyaman buat nongkrong bersama teman teman,menu nya masuk buat kantong pelajar"
5.0,setahun lalu,"Bento selalu ga salah, dari harga lokasi selalu pas buat nongkrong ngerjain tugas dan buat pacaran. Rekomendasi buat tongkrongan daerah ring road barat"
5.0,7 bulan lalu,"Menu minuman banyak varian, harga mahasiswa. Pelayanan cepat."
5.0,10 bulan lalu,"sangat worth it buat nugas dan me time, murmer tenan, jos pkoe"
2.0,2 bulan lalu,"pelayan nya berisik pada bercanda sendiri pdhl ada cust didepannya, nungguin minumannya jg lumayan lama"
3.0,setahun lalu,"cocok utk cari tempat nongkrong kumpul2 temen/keluarga, kalo cari makanan enak kurang rekomen.."
5.0,2 tahun lalu,"Cocok buat nongkrong, ngerjain tugas atau tempat diskusi bareng temen2. Lokasi nya itu deket sawah jadi adem banget. Menu minuman nya juga banyak bgt dan enak2."
1.0,2 bulan lalu,"masih mantau perkara staff maling hp wkw,
gua yg rumahnya samping ni bento jdi ngeri sm bbrp pegawai disitu,,pikir2 lagi yg mau kesini"
5.0,setahun lalu,"Tempat andalan buat ngadain forum karna spacenya luas dan bisa pilih area kursi atau lesehan, ada ruang ber-ac juga yang tertutup lumayan kedap suara supaya ga terganggu kalau lagi ada live music.

Menunya cukup bervariasi dan harganya terjangkau, walaupun untuk kopi-kopiannya bukan kopi asli(?) karna memang bukan tipe kafe yang spesialis kopi.

Jangan lupa yang ngadain forum/rapat/pertemuan disini dengan banyak anggota, pesen makan/minumnya gais biar ga menuhin tempat doang."
5.0,setahun lalu,"Tempatnya nyaman, parkir luas.makanan dan minuman enak, harganya terjangkau semua, Kebersihannya terjaga. Mantap pokoknya"
4.0,2 tahun lalu,"Tempat yang cocok buat ngerjain tugas, soalnya free wifi dan ada private room dengan AC. Makanan dan minuman enak. Harga terjangkau."
2.0,4 bulan lalu,"Bayar uang rada jelek dikit ditolak giliran ngasih kembalian jelek dan sobek .
Padahal dah jadi tempat favorit nugas malah dibikin rada kecewa"
5.0,setahun lalu,Tempat rekomended setiap kali mengerjakan tugas ditemani menu sajian berselera...yummy n comfortable
1.0,2 tahun lalu,"Ramai pengunjung, tapi sangat disayangkan kalau hujan air tetesan air nya kemana-mana. Biarpun ada penutup tapi tidak menjamin. Seharusnya ada perbaikan agar di ganti dengan kaca. Sama seperti tempat bagian depan. Kurang puas saja 👎👎👎👎👎👎👎👎"
5.0,7 bulan lalu,"Nyaman asik sejuk,pelayanan oke ramah"
5.0,setahun lalu,"Tempatnya super cozy, minuman sama makanannya enak harganya affordable... cocok buat nugas, nyantai, diskusi. fasilitas ada wifi, mushola, wc, dan live music."
5.0,setahun lalu,"Cafe favorit dari jaman kuliah, ada live music, banyak pilihan menu dan asik buat nongkrong😍"
3.0,2 tahun lalu,"Tempatnya luas, cocok untuk dibuat rapat organisasi atau sekedar menghabiskan waktu dengan teman

Untuk rasa makanan dan minuman bisa lebih ditingkatkan lagi"
5.0,setahun lalu,"makanan dan minumannya enak dan murah, tempatnya nyaman cocok buat nugas, pelayanan ramah sama wifi kenceng"
5.0,2 tahun lalu,"Tempatnya enak untuk nongkrong, ada live music, harga sangat terjangkau"
5.0,setahun lalu,"Tempatnya nyaman, cukup luas, ada ruang AC, outdoor lesehan dan kursi, mushola, dan tempat parkir luas. Ada juga pemandangan sawah di samping Bento. Harga ramah di kantong mahasiswa."
5.0,setahun lalu,Tempatnya nyaman dan juga makanannya enak
5.0,setahun lalu,"Tempatnya nyaman, saat weekday ada zona untuk si introvet ada zona buat yang suka keramaian. makanannya enak, suka sama rice bowlnya  ayamnya empuk dan meresap bumbunya. gak kuat sama pedes gepreknyaa 😁. buat harganya worth it..."
4.0,6 bulan lalu,"Coffe latte nya gk on point, malah kek Kapucino 🥶"
5.0,setahun lalu,"suasananya enak bgt buat nugas, tempatnya luas dan bersih, makanan dan minumannya juga enak, fasilitasnya bagus🫶🏻🫶🏻"
5.0,11 bulan lalu,"Makanan enak, menu andalan kalau kesini yaitu chicken egg sambal matah."
5.0,11 bulan lalu,"Tempatnya enak, ditengah sawah gitu. Bisa lihat sunset hehe. Harga terjangkau dan menunya macem macem"
5.0,9 bulan lalu,"Pelayanan dan tempat bagus, tapi untuk makanan ketika disajikan kurang panas dan kadang hambar"
5.0,setahun lalu,"Tempat nya adem nyaman dekat sawah makanan juga murah dan enak banget , staff nya juga ramah ramah banget rekomen banget gais disini"
4.0,setahun lalu,"kondisi gak terlalu rame jadi kalo buat nugas bareng temen enak banget krna wifinya juga cukup baikk, makanan minumannya ramah banget di kantong mahasiswa dan rasanya lumayan lah, standar sesuai harga. saran aja deh kak mie iblis nya udah include telur biar telur nya kaga kecer lupa di serve kalo ada yg pesen, soalnya kalo dah keburu pengen makan dan mager mau complain juga mager perihal telur doang🤧"
5.0,setahun lalu,Tempat Nongki kawula muda yang sangat nyama luas dengan view sawah di jantung kota menyajikan berbagai menu bento juga rice bowl tuna ayam Anek snack rool udang ikan dsb dengan berbagai minum yang super varian lokasi di ring road barat gamping come and join me
5.0,5 bulan lalu,"tempatt dan suasananya enakkk, makanannya jg enak, cocok buat mahasiswa yg mau nugas"
5.0,sebulan lalu,"Terima kasih BENTO KOPI GODEAN,, Pelayanan sangat ramah, makanan enak  recommended banget tempatnya🥰🥰"
5.0,2 bulan lalu,Saya sangat merasa puas dengan pelayanan dan makanannya harganya pun terjangkau
5.0,3 tahun lalu,"Pertama kali kesini, tempat parkir luas sayang gaada atepnya aja.
Tempat dideket sawah jadi walupun ga duduk di ruang yg ac udah sejuk bangett. Walaupun rame tapi tetep ga bising karna tempatnya luas dan senyaman itu.
Kamar mandi banyak, tempat sholat bersih plus disediakan sarung dan mukena.  Tempat bisa pilih yang kursi maupun lesehan, ada satu ruang ber ac juga
Makanan dan minuman enakk
Pasti bakal revisit sih ini mah"
5.0,setahun lalu,Enak buat nugas. Luas bgt. Ada ruangan AC jg.. Harganya mahasiswa friendly. Makanannya enak
3.0,6 bulan lalu,"Tempat parkir luas, ada tukang parkir yang mengarahkan tapi kurang ramah, pelayan juga kurang ramah saat ambil gelas/piring bekas makan, untuk musholanya ditingkatkan lagi wangi"", sarana sarung dan mukena, sajadah kurang banyak dan agak sedikit bau, keset musola jg harus sering diganti karena basah. Intinya pelayanan harus di tingkatkan lagi apalagi pas pergantian shift."
5.0,3 tahun lalu,"yha layaknya bento kopi lainnya :)
But agak kaget nemu bento kopi di daerah sini hahah (no offense ✌🏽)
Lokasi agak masuk dari arah ringrod barat or jalan godean. Tempatnya literally di tengah sawah gitu. Maybe karena konsepnya pasti gini kali ya
Kesini sore2 sambil liat sunset cocok banget. Kalo malem juga lightingnya bagus, muka jadi glowing buat foto ✨
Crew super helpful 👍🏽 mbaknya ramah and set set set good job
Pokoknya tempat yang bagus buat nongki, nugas, julid, mbojes, or any kind of fun activities! Also they have live musics here whoaaa"
5.0,6 bulan lalu,"tempatnya enak but nugas buat santai buat main yuhuuu, makanannya juga enak terjangkau harganya, nyaman dehh ga nyesel"
4.0,4 bulan lalu,"Tenpat ngopi murah meriah banyak mahasiswa pada ngerjain tugas di sini
Ada hiburan musik akustik jg"
5.0,2 tahun lalu,"kerennn, tempat nongkrong pinggir sawah yang nyaman, kekinian, makanan minuman enak, parkiran luas. TOP 🤙"
5.0,2 tahun lalu,Tempat yg sangat cocok untuk ngechill. Deket sawah walaupun siang-siang engga panas dan sejuk. Tahu dadu nya enak. Mantab
5.0,2 tahun lalu,"mantap, harga terjangkau, view bagus , pelayanan ramah, makanan enak dan tidak menunggu lama . mantap 🙏🏻"
5.0,setahun lalu,"Tempatnya nyaman, enak buat nongky, wifi kenceng, menu ramah kantong"
5.0,setahun lalu,"Ngopi di pinggir sawah ya disini ☕. Aku dlm minggu ini udah 3 kali kesini, krn emang tempatnya enak, angin sepoi2, makanan juga enak dan harga terjangkau, sambelnya mantap 👍"
5.0,sebulan lalu,Cocok untuk buka puasa bersama
5.0,2 bulan lalu,"Asik, enak, mantap"
5.0,3 tahun lalu,"Tempat luas, ada live music. Harga terjangkau, parkir luas."
5.0,2 tahun lalu,"Tempatnya sangat sejuk, dekat dengan sawah.. Nyaman buat nongkrong dan menikmati senja..
Tersedia makanan dan minuman dengan harga yang terjangkau.. Tempat parkir sangat luas"
