rating,date,snippet
5.0,setahun lalu,"2x berturut"" ke kobessah okee, nyaman, harga terjangkau porsi lumayan, cocok banget buat ngobrol santai, ngerjain skripsi, kumpul bareng dll 👍🏻👍🏻👍🏻free wifi"
1.0,setahun lalu,"Kecewa banget, tolong managemennya memperhatikan tukang parkirny, buat apa ada tukang parkir klo cm nyusun motor aja, org kesulitan ngeluarin motor, dua tukang parkir diam aja.

Sdh pasir, berbatu lagi mana nyusunnya rapat sekali sampe badan yg kecil kayak saya aja kesulitan nyelip. Harus ngeluarin motor sebelahny dulu baru bisa keluar, padahal saya sdh mengatur motor saya agar tdk terlalu mepet n tdk meleceti motor orang, malahan tukang parkirnya cuma nonton org kesulitan"
1.0,10 bulan lalu,"Mbak  kasir nya enggak sopan, mas nya lagi ngasirin langsung mau ganti aja, terus marah maharah, kelarin dulu baru mbak ganti, tolong di ajarin etika mbak nya"
4.0,3 tahun lalu,"Harga murah, free wifi, lumayan buat ngerjain tugas atau cuma kongkow ama temen.
Harga mulai 5000-30000"
5.0,11 bulan lalu,"Tempatnya nyaman, Internet kenceng, makanan dan minumannya bersahabat harganya.
Cocok buat kerja atau hangout ama temen"
5.0,2 tahun lalu,"Untuk tempat memang nyaman untuk nongkrong atau kerja karena setiap meja ada colokan listrik sehingga mudah untuk yg bawa laptop atau sekedar charge handphone.

Untuk pemesanan langsung bayar ditempat, dan khusus untuk pemesanan custom seperti jus tanpa gula tanpa susu harus diperjelas karena 2x pesan yg datang tidak sesuai.

Parkir motor sangat luas. Untuk parkir mobil cukup untuk 6-7 mobil, nggak tahu kalau parkir yg belakang."
5.0,6 bulan lalu,Nasi gorengnya enak juga
5.0,2 tahun lalu,"Kesini pas malam hari, lumayan dingin. Pelayanan termasuk cepat. Ada live musik juga kadang. Kebanyakan bangkunya memang di desain untuk orang banyak. Parkirnya masuk ke dalam melewati kursi-kursi cafenya."
4.0,setahun lalu,Nyaman. Bisa bekerja dengan tenang untuk yang pakai laptop. Koneksi lumayan. Harga di menu sesuai dengan expectasi. Tidak terlalu mahal. Terjangkau oleh pelanggan. Kopinya enak. Penyajiannya juga tidak pakai lama. Lokasi mudah dijangkau.
5.0,3 tahun lalu,"Parkiran cukup luas. Mobil parkir didepan, motor didalam. Tempat duduk cukup banyak, ada 4 bangunan. Tapi kalo malam lampu agak redup jadi lebih cocok untuk ngobrol bersama teman atau untuk internetan saja. Harga makanan cukup terjangkau. Lokasi tepat dipinggir jalan."
5.0,4 bulan lalu,menikmati senja disore hari
5.0,setahun lalu,Makanan dan minuman di Kobessah Kopi 2 cukup enak dan murah untuk kalangan anak pelajar. Suasananya juga menyenangkan ada view persawahan. Sangat pas untuk bersantai nongkrong bersama teman atau keluarga. Sekarang ada hiburan live music nya. Pelayanannya juga ramah.
5.0,3 tahun lalu,"Tampat terbuka jadi adem, makanan nya lumayan enak, parkir gratis"
5.0,setahun lalu,"Tempat yang cocok buat nongkrong rame2, btw di sini parkirnya gratis 😂"
1.0,10 bulan lalu,Ricebowl nya kok tiap kesini rasanya beda2 konsisten dong kalo bikin makanan jadi lidah berubah !
5.0,setahun lalu,"berbulan2 langganan ke tempat ini. baru kasih review. bintang 5!!! sangat amanah. harddisk saya ketinggalan, dan baru sadar 3 hari kemudian ternyata masih disimpan."
5.0,7 bulan lalu,"sukop e enak tenan
mantap

pisang goreng juga siippp"
5.0,2 tahun lalu,"Enak buat nongkrong, tempatnya luas, parkir cukup luas, karyawan ramah, dan parkir gratisss"
1.0,9 bulan lalu,"Membuat selokan depannya jadi bau sekali. Yang tempat tinggal di sebelah sebelahnya sudah protes.. coba perbaiki dulu sanitasinya, atau dengan cara apa agar limbahnya tidak membuat bau sekitar. Amdal."
5.0,3 tahun lalu,"Price : 3-15k, cocok untuk kantong mahasiswa
Tempat : banyak tempat duduk dan hampir tiap meja disediakan terminal listrik. Wifi juga tersedia.
Suasana : Semi-outdoor dan tidak panas.

Yang perlu ditingkatkan hanya parkir kendaraan roda dua yang masih kurang tertata dan tidak memperhatikan motor pengunjung (mepet/digeser secara kasar/berbenturan dengan motor lain)"
4.0,8 bulan lalu,"sayang wifi nya lemot banget, 3 mbps doang, misalkan upgrade aja tempatnya bakalan perfect"
4.0,2 tahun lalu,"Luas dan jembar, tempatnya. Saya makan rawon di sini. Akan semakin nikmat jika lebih panas. Ada musholla dan toilet bersih, serta tempat parkir yang cukup luas. Ada live musicnya juga di malam hari. OK untuk nongkrong ala anak muda."
5.0,setahun lalu,Tempat ngumpul anak muda/mahasiswa mengerjakan tugas karena tempatnya strategis parkir luas wifi gratis harga terjangkau
5.0,setahun lalu,"Murah, makanan enak, nyaman, cocok buat kerja seharian. Colokan listrik ada di setiap meja, free wifi, parkir luas, kamar mandi bersih, mushola cukup, ada duduk dan lesehan,"
5.0,3 tahun lalu,"Kafe yang sederhana, dengan utilitas lengkap sesuai kebutuhan terkini. Sekedar makan dan minum kopi, atau berkumpul bersama rekan, atau melakukan pekerjaan-pekerjaan jarak jauh, semua memungkinkan dilakukan di sini. Pilihan suasana duduknya beragam, dengan colokan listrik yang banyak. Ada WiFi serta mushola, sementara harga sangat terjangkau, menengah ke bawah. Tidak lupa pula parkir gratis, jadi pelengkap yang nikmat."
5.0,setahun lalu,"parkir luas, wifi lancar, akses sumber listrik mudah, bisa pesan hingga jam 12 malam, outdoor, view bagus."
5.0,11 bulan lalu,"disini murah, tenang, dan makanannya enak. saya suka soto dagingnya, debestt segerr😻"
5.0,setahun lalu,"Tempat nongkrong yg murah, kondisinya ga terlalu crowded seperti kobessah 1. Mungkin bakal cocok buat yg mau lebih fokus nugas atau ngerjain sesuatu tp tetep di tempat yg harganya ga terlalu mahal"
5.0,3 tahun lalu,"Tempatnya nyaman buat nugas, makanannya enak enak semua, minumannya juga oke. Fasilitas ada musholla, toilet, parkir motor&mobil gratis. Wifi oke.

Menu favorit di sini: pisang goreng coklat
Harga: amaannn
Last order jam 12 malem, steril jam 1 malem"
5.0,2 tahun lalu,"Tempatnya nyaman. Makanan n minuman murah banget. Ada wifi. Buat nugas sm nongkrong cocok banget. Mana buka dari pagi juga, jadi bisa hadi alternatif makan siang, sore, n malem"
5.0,setahun lalu,"Cafe tervaforit, dari minuman aku suka banget yg es kopi susu. Makanannya juga enak enak, bahkan parkirnya gratiss sangat menguntungkan buat mahasiswa wkw"
4.0,3 tahun lalu,"Tempatnya luas, banyak pilihan menu, parkir juga luas, sayangnyaaaaaaa kenapa minuman yg saya pesan rasanya kurang ya:( es kopi susu nya gak berasa kopi dan susunya, pesen milk tea juga gak berasa teh dan susunya :( tolong jangan pelit2 atau mgkin emang gitu ya karna murah:( plis lebih niat ngeraciknya ya"
5.0,3 tahun lalu,"Setiap malam minggu sekarang ada live music. Hampir tiap hari ke sini karena menunya murah dan internet stabil. Tempat duduk nyaman buat kerja, banyak socket, dan cak-nya ramah semua. Parkiran luas dan gratis. Mantab!!"
5.0,3 tahun lalu,Cukup nyaman untuk makan cemilan sore disambi nugas
4.0,3 tahun lalu,"Sering kesini, karena tempatnya asik dan bikin betah. Banyak stop kontak, cocok buat ngerjain tugas atau skripsian.
Harga makanan standar dan ramah di kantong. Untuk rasa lumayan enak, pelayanan ramah dan cepat.
Sayangnya musholanya agak sedikit kotor, mungkin biaa dibuat lebih bersih dan wangi.
Sukses selaluu"
5.0,2 tahun lalu,"Suasana dan makanan oke
Meskipun sedang ramai, pesanan cepat datang.
Cuma mau ngasih masukan
Area yg dekat live music ketika hujan kena tampias, mungkin bisa dikasih paranet atau semacam nya buat ngalangin tampias."
5.0,2 bulan lalu,Ngopi murah meriah dan bikin betah
4.0,2 tahun lalu,"nyaman, parkir aman,  wifi aman, menu rekomen nasi jamur crispy"
5.0,2 tahun lalu,tempat nya bagus enak buat nogki nongki apa lagi harga segitu
5.0,2 tahun lalu,"Makanan standar enaknya, harga terbilang murah, suasana agak kurang nyaman karena banyak pengunjungnya. Mungkin next time saat bukan lunch"
5.0,2 tahun lalu,Tempatnya nyaman untuk nongkrong dan berdiskusi karena lokasi luas. Nyaman menjadi tempat kerja karena internet cukup kuat dan makanan & minuman tergolong sangat murah
5.0,8 bulan lalu,"Nyaman untuk lobi-lobi...
Bisnis semakin lancar dan menguntungkan...
Banyak inspirasi yang didapat dari tempat ini..."
4.0,setahun lalu,"Enak, tempat juga nyaman, luas, ada tempat solat kamar mandi juga bersih, mukena yang di tempat solat juga bersih, pelayan ramah, makan enak."
5.0,4 tahun lalu,"Tempat kerja atau kumpul dengan teman-teman yang sangat asyik. Suasananya nyaman, banyak tempat duduk dan meja yang di dekatnya tersedia colokan listrik, jadi Anda bisa duduk berlama-lama sambil bekerja. Minuman dan makanan sangat bervariasi, harganya sangat murah. Tempat parkir cukup luas."
5.0,4 tahun lalu,"Ya, cocok banget sama tempat ini karena masakannya emang yang enak dengan harga yang standar dan engga kemahalan. Yang bikin aku suka, menunya juga nggak monoton. Beragam, macem macem. Dari segi makanan, mulai dari manis sampe gurih ada. Mulai dari camilan sampe makanan berat ada. Minumannya pun lengkap. Mulai dari kopi, susu, soda, juga ada. Selain itu, pegawainyapun ramah ramah. Toilet dan musholla juga bersih. Area parkir juga luas. Selain itu, di kobessah 2 ini punya konsep tempat duduk yang oke. Ada indoor, outdoor, kursi, maupun lesehan. Minusnya cuma waktu beli milkshake kemanisan. Dah itu doang."
5.0,sebulan lalu,Menu terjangkau untuk keluarga
3.0,setahun lalu,Pelayanan mbak2 kasir SANGAT TIDAK RAMAH. Tempat luas dan nyaman. Makanan cukup enak. Harga terjangkau
4.0,2 tahun lalu,"Tempat nongkrong utk mahasiswa dan pekerja. Tempatnya luas, pelayanan cepat, harga terhitung murah. Parkir gratis... cuma sayang toilet agak pesing."
5.0,10 bulan lalu,"Nyaman,enak,murah. Cocok buat nongki dan mengerjakan tugas disini"
5.0,2 tahun lalu,Tempat nya bagus untuk menu enak enak harga standar.
5.0,3 tahun lalu,"Tempat ketemu dan diskusi ok. Kopinya kalau di upgrade lagi, baik bean, grind, how to make-nya, dan penyajiannya, akan lebih keren lagi.
Kalau makanan, so so lah, hapir semua tempat gitu2 aja. Meskipun saya suka sinkong gorengnya, gurih empuk...
Tapi sebagai tempat ""Ngopi"" baiknya kualitas kopi, penyajian, pilihan kopi dan varian lain , masih bisa ditingkatkan"
5.0,2 tahun lalu,"Mantab, menunya variatif, murah, enak, banyak kursi meja, ada yg lesehan juga, parkirnya gratis jadi nilai plus tersendiri"
5.0,2 tahun lalu,"Suasana OK, Tempat OK, WIFI OK, minuman dan makanan OK, harga standart menengah kebawah.
karena gw ke sini tiap malem hari beuhhh gila kopinya sedep bet banyak lagi porsinya,,, gatau lagi
kalo bisa bintang 10 gw kasih bintang 10 cuma ya mentok bintang 5
salut lah"
5.0,4 tahun lalu,"tempatnya nyaman dan parkiran luas.

menu yg disediakan beragam. untuk makanan berat cuman tersedia mie. sisanya menu minuman dan cemilan, cocok utk nongkrong lama.

ada wifi dan colokan di setiap meja."
5.0,3 tahun lalu,"Makin Oke aja nih
Yg pingin ngopi
Rapat
Diskusi

Monggo"
5.0,setahun lalu,Tempat yang enak buat nongki n kongkow-kongkow
5.0,2 tahun lalu,"Kemaren kesana pas banget cuaca sayup"" Mendung jadi feel vibes joglo an nya kerasa banget.
Makanannya murah"" Weh, kupikir bakal diatas rata"".
Pelayanan nya bagus, enjoy, easy going karyawannya disana.

Ntaps lah 👍🏻. Terus semangat cak kobe dan mbak nya❤"
4.0,setahun lalu,Lumayan nyaman .enak tapi tempat parkirnya motornya  gak ada atap nya jadi motor kepanasen dan kehujanan
5.0,3 tahun lalu,"Enak dan murah..cuman saya kecewa, masa order jamur crispy 11rb tapi porsinya mirip kayak order pecel jamur yg 12rb (udah ama nasi + pecel). Harusnya porsi yg jamur crispy nya lbh banyak dooong 🤌🤌🤌"
4.0,2 tahun lalu,"Makanan rasa biasa, tapi pilihan menu banyak.. Kopi ya sesuai harga lah rasa nya. Suasana asik, ramai, enak buat tugas atau meeting santai"
4.0,7 bulan lalu,"Mukena banyak yg kotor, ga layak, bau🙏🙏🙏"
3.0,4 tahun lalu,"Ke sini karena diajak teman.
Tempatnya ramai untuk orang yang bawa lappy, mungkin wifinya kencang (ngga nyoba wifinya).
Harga makanan dan minuman di sini cukup terjangkau(menurut sy y) jadi pantes lumayan rame, tapi untuk minuman kopinya kurang masuk di selera sy. Kayak kopi bubuk biasa aja,ngga ngerti kenapa ya 😅
No pic coz ngga sempat keluarin hape.
Thx"
5.0,2 tahun lalu,"Tempatnya enak buat ngumpul bareng keluarga maupun teman. Parkir luas, pelayanan cepat dan harga terjangkau"
5.0,2 tahun lalu,"tempat nyantai yang nyaman. ngopi sambil bercerita atau mengerjakan tugas juga enak. ada tempat lesehan dan tempat duduk outdoor juga. mari nyantai disini dan ajak keluarga, teman, sahabat atau siapapun untuk nyantai disini."
4.0,3 tahun lalu,Tempat yg nyaman buat nongkrong...
5.0,3 tahun lalu,"Tempat ngopi yang asik, sendu, view bagus dekat sawah, banyak colokan, harga kopi klo yang tubruk sekedar buat ngegiras masih dibawah 10k, suasana sunyi lebih banyak orang nugas dan diskusi, dan yang paling penting nasi jamur saos tiramnya JUARA 👍👍👍 enak banget untuk harga 13k"
4.0,2 tahun lalu,"Buat tempat enak ada wifi dan mushola cuma buat makanan minuman terutama milkshake kek kurang aja sih karena berasa bukan milkshake asli, cuma minuman kemasan aja (ada harga ada barang👌)"
5.0,3 tahun lalu,"Tempat yang nyaman untuk nongkrong,bernuansa joglo dan view persawahan cocok untuk semua kalangan.
Makanan dan minuman harganya cukup terjangkau,ditambah free wifi makin betah berlama-lama nongkrong disini."
5.0,2 tahun lalu,"areal luas, parkir gratis, menu yg ada terjangkau, pas buat anak nongkrong ngerjain tugas kampus nyaman disini"
5.0,4 tahun lalu,"Nyaman, enak & menu lengkap"
5.0,setahun lalu,"Tempat ini memiliki suasana yang menyenangkan, lahan yang cukup luas dan parkiran terpisah antara motor dan mobil."
4.0,setahun lalu,"Baru pertama kali kesini.

Cocok untuk nongkrong dan santai. Apalagi sama teman kuliah.

Cocok buat mahasiswa lah pokoknya."
5.0,setahun lalu,"Tempatnya nyaman, menunya murah. Cocok untuk sekedar kumpul atau nugas."
5.0,3 tahun lalu,"Tempatnya nyaman buat nugas nongkrong Mabar juga, parkirnya lumayan luas buat motor karena di dalem. Kopinya standar dan murah makanannya juga harganya standart dan lumayan"
5.0,4 tahun lalu,"Alhamdulillah, ketemu sama warung kopi otentik dengan harga yang muraaaaaaaah buangetz, tapi ga murahaaan ya, semua enak dan terjangkau, kopinya lah, makananlah, well !!!

Salam kenal dari kazuma clothing jogja,
Buat kaos satuan atau grosir bisaaa banget.

Thanks !!!"
5.0,3 tahun lalu,"Entah kenapa kalo disini selalu tercium bau pesing/bau septitank kalo pas duduk dibelakang, mending pilih posisi duduk didepan, Tempetnya enak buat nongkrong, tempat enak buat menghabiskan waktu pas gabut dan juga pas galau difasilitasi dengan wifi gratis, dan parkiran gratis"
5.0,2 tahun lalu,"Harga lebih murah dari caffe namun kopinya tubruk. Nggak ada ruangan ac namun tdk disana tdk terlalu panas..
Pas aja dan lumayan kerja2 dan meeting"
5.0,setahun lalu,"Top markotop buat sajiannya, pesen nasi goreng spesial jg rasanya enak & gak hambar tentunya. Rekomendasi ini"
5.0,setahun lalu,"Tempatnya enak buat ngopi ndak berisik, paling favorit pisgor ori ny, sama kotangsu,,, hargany bikin ayem👌"
4.0,2 tahun lalu,"Kalo mau ke sini lebih enak malem, soalnya ga panas hehe v: bentuknya seperti yang di concat, ya namanya juga Kobessah wkwk
Kelebihannya adalah parkirnya gratis, bapaknya juga ngga genit kaya di tempat sebelah"
5.0,7 bulan lalu,Tempatnya cocok untuk mengerjakan tugas bersama teman ataupun sendiri
5.0,8 bulan lalu,Selalu jadi pilihan tempat buat nugas sih enak apa lagi klo gabut
5.0,3 tahun lalu,"Menu makanan sederhana ,enak ,nikmat,lengkap , harga murah sekali..tempat luas dan bersih..nyaman ..selalu ramai pengunjung rata-rata kaum mahasiswa..."
5.0,setahun lalu,"Nyaman, tempat nyaman buat ngopi"
5.0,setahun lalu,"tempat ngopi yang asyik, suasananya masih nyaman untuk nugas, diskusi, atau hanya sekedar bersantai."
5.0,3 tahun lalu,Tempat yang cukup nyaman dengan harga yang terjangkau. Makanan dan minumannya juga oke lah pas.
5.0,3 tahun lalu,"Kobessah nongkrong cuma 4ribu dapet wifi colokan sama tempat luas yang bisa ngerokok sepuasnya? Bessah dong

Parkiran gratis btw"
5.0,3 tahun lalu,"Tempatnya nyaman, enak buat nugas, sejuk, harga makan minumnya terjangkau bgt 😍"
2.0,setahun lalu,"Ku kira milkshake strawberry ya buah strawberry sama susu, ini tp Kya pop ice rasa strawberry 😔, buat tempatnya sih oke buat nongki"
5.0,3 tahun lalu,Suasananya enak seger banyak tanaman 😊
5.0,2 tahun lalu,Enak banget makanan dan minumanya. Yang punya juga ramah. Tempatnya bersih dan nyaman. Recommended untuk nongkrong dan makan bareng temen-temen.
5.0,2 tahun lalu,"Alhamdulillah tempatnya selalu ramai, kadang susah dapat tempat, makan dan minumnya murah meriah dan enak, kayaknya katanya ini dari madura pamekasan"
5.0,setahun lalu,Untuk harga murah. Kalau soal rasa tergolong enak dengan harga yang di suguhkan. Suka rawonnya. Seger
5.0,8 bulan lalu,Tempatnya luas bgt jadi enak buat nugas
5.0,2 tahun lalu,"Tempat menarik, pinggir jalan dengan pemandangan sawah, area dengan pilihan indoor atau outdoor, suasana nyaman, menu standar"
5.0,3 tahun lalu,"Tempat yang direkomendasikan. Kopinya enak, makanan enak, snack enak. Harga terjangkau.

Paling pengting, tidak ada tarif parkir."
5.0,2 tahun lalu,"Tempat nongkrong yg bagus buat mahasiswa seperti saya, harga terjangkau, tempat juga bersih, suka banget pokoknya 😇😇"
4.0,3 tahun lalu,"Kayaknya tempatnya masih baru ya, asik sih lumayan luas juga. Pisang gorengnya enak. Tempat nongkrong bisa juga buat ngerjain tugas di sini."
4.0,setahun lalu,"tempat nyaman, pas utk ngumpul bersama teman dan kerabat. ."
5.0,3 tahun lalu,"Tempat nyaman untuk berbincang bersama teman dan kerabat.selain itu nyaman juga buat nugas dan bekerja tersedia aneka minuman kopi dan non kopi, dan beragam makanan serta cemilan. Kopasus nya yg terr the bestt.

recomendeddd"
5.0,3 tahun lalu,"Baru tau ada kobessah lainnya dijogja, kobessah 2 ini pastinya suasana lebih sunyi dari kobessah 1. Enak buat nugas dan kerja. Kebanyakan yg nongki dan ngopi disini orang orang serius yg bergelut sama kerjaan,tugas atau obrolan serius aja. Beda nya sama kobesah 1 kalau disana super heboh cocok buat ngumpul main game sama temen"
3.0,2 tahun lalu,"Sorry, ku disini ga kerasa minum kopi (lebih enak starkeling) pelayannya di tanya hidangan yg rekomendasi ga bs jawab.. 😑 duh.. makanannya juga perlu di tingkatkan..
Jangan hanya jual tempat kongkow aja ya dab ❤"
5.0,2 tahun lalu,"cocok buat kaum mahasiswa buat nugas, kopi gula arennya enak bgtt kalian hrus nyoba. cocok bgt menemani nugas"
4.0,2 tahun lalu,"Parkir luas, tempat nyaman di pinggir jalan raya. Dan untuk harga juga pas di kantong mahasiswa"
3.0,8 bulan lalu,"Apa apaan sekarang kena parkir, biasanya ga kena parkir, kaget aja kena parkir, ga asik"
5.0,2 tahun lalu,Murah enak pisang goreng 6 pcs 10 rb. Teh leci 10 rb   enaaak.. Cuma banyak asap rokok
1.0,9 bulan lalu,"MBAK KASIR NGGAK RAMAH!!! JUDES , GAK SABARAN!!! PDHL KITA JAJAN BUKAN NGEMISSSS!!! KESANA BOLAK BALEK TETEP AJA ORANG NYA GAK RAMAH!!!"
5.0,4 tahun lalu,"Warkop harga mahasiswa murah meriah dengan kopi khas Gresikan. Tempat enak relatif sepi, rasa kopi tergolong enak. Parkir luas."
5.0,3 tahun lalu,"Tempat ngopi yg murah, luas, kamar mandi dan mushola bersih.
Porsi cemilannya jg banyak
Menuny banyak"
5.0,setahun lalu,"Ada Live music,tapi bikin Ganggu Telinga kalo Kita sedang ngobrol, diskusi.🙏"
3.0,2 tahun lalu,Oke lah kalo kepepet nyari tempat tongkrongan di sini aja. Harga standar kafe² yg non edgy.
5.0,2 tahun lalu,"Suasana yang asik buat acara rapat mahasiswa atau kerja
Harganya jyga relatif murah"
5.0,4 tahun lalu,"Sedikit lebih sepi dari kobessah 1, jd enak buat berobrol/bertugas. Tempatnya nyaman. Tidak gaduh sampai mengaduh. Harga itemnya kurang lebih sama dengan harga di kobessah 1."
5.0,4 minggu lalu,nyaman buat nugas
5.0,setahun lalu,"Tempat nongkrong  yg pling recomend.
Pelayanan ramah. Kebersihan juga Oke.
Emang pling joss pokoknya..  Mantaaaap"
3.0,2 tahun lalu,"Tempat lumayan, luas, nyaman. makanan biasa. Parkir lumayan harga lumayan."
5.0,2 tahun lalu,Tempatnya enak buat nongkrong cuma kalau hujan lebat airnya belum teratasi
3.0,4 tahun lalu,"Kobessah kopi 2, tempat nya mudah di jangkau, dan rame sekali anak2 muda pada thongkrongan sambil ngopi bawa laptop, menunya ekonomis, jd di gemari anak2 muda"
5.0,3 tahun lalu,"Tempatnya nyaman, harganya murah, makanannya juga mayan enak"
5.0,3 tahun lalu,"Asik banget buat nongkrong, ngerjain tugas, dan tempatnya nyaman banget. Makanannya murcee murcee lahhh dabest, seru pokoknya"
5.0,2 tahun lalu,Tempat kerja/nugas saya kalau lagi bokek. Masakannya enak-enak. Kopinya nampol buat begadang
4.0,3 tahun lalu,Tempatnya nyaman utk mencari inspirasi&bekerja meski kadang bbrp pengunjung lain yg crowded🤗always be my best
5.0,3 tahun lalu,Tempat nongkrong santai bareng temen temen. Harga menunya juga cukup terjangkau
5.0,7 bulan lalu,Murah dan pake live musik
5.0,setahun lalu,tempat skripsian dan ngopi santai yg rekomen bgt soalnya enak dan murah.
5.0,setahun lalu,"Tempat e nyaman ,makanan lumayan enak dan murah"
5.0,4 tahun lalu,"Tempatnya ajib bgt dg viu persawahan dan makanannya enak murah,kopinya menggigit...top utk kobessah kopi 2"
5.0,8 bulan lalu,Perbanyak menu yang enak lagi dong
5.0,4 tahun lalu,"Favorite, as always.
Kalau pesen snacks nya gapernah pelit, pisang keju dan kentangnya apalagi.
Vanilla milkshake? The best one for me!"
5.0,4 tahun lalu,"Tempatnya enak gak kalah sama KOBESSAH KOPI yg pertama lah pokoknya. dan Jika kalian menjadikan KOBESSAH KOPI 2 sebagai rumah kedua, maka pastikan kesolidaritasan antar teman sebagai pondasinya."
5.0,2 tahun lalu,"Bagus ,parkir motor masuk ke dalam  gratis parkir, ada area outdoor buat yang merokok juga"
5.0,3 tahun lalu,"Suasananya enak, recommended buat yg mau santai sambil nugas atau sekedar ngobrol santai sama temen-temen"
5.0,setahun lalu,"ngopi pagi disini enak,  sejuk bgt.
kopinya enak, suasana mendukung."
5.0,10 bulan lalu,"Makanan enak
Pelayanan nya juga ramah"
4.0,4 tahun lalu,"Menu cukup komplit, harga sangat terjangkau, tempat nyaman dan asik. Recomended."
5.0,2 tahun lalu,Tempat lumayan nyaman dan tidak bising
5.0,3 tahun lalu,"Waktu Ngopi lewati senja disini, tak terasa sudah mau akhir Tahun... Sampai jumpa semoga bisa kesini lagi, lain waktu Segera"
4.0,setahun lalu,Makanann enak untuk hargaa yg cukupp terjangkauuu..
4.0,3 tahun lalu,"harga terhitunh murah. tempat luas. parliran luas, menu variatif. seru buat nongkrong"
5.0,2 tahun lalu,Makanannya sesuai kantong banget. Cuma sayang kudu cash....😄😄
5.0,setahun lalu,"Bersih, free parkir, pelayanan bagus, wifi kenceng"
5.0,3 tahun lalu,"Tempatnya nyaman buat nongkrong ataupun ngerjain tugas, harganya jg terjangkau"
4.0,2 tahun lalu,"Lokasi bagus dan makanannya enak, apalagi kopinya...mantap..."
3.0,4 tahun lalu,Okelah... Lumayan enak buat nongki.. Menu kurang banyak sayangnya
5.0,setahun lalu,Pisang goreng keju sy suka enak...jmur crispy enak...minumnya jg enak...murah...
5.0,2 tahun lalu,Tmpt nongki cozy tp harga makanan nya ramah buat anak kosan
5.0,setahun lalu,Murah meriah. Enak enak lagi makanan nya
5.0,setahun lalu,"Makanan enak, banyak pilihannya dan murah2"
3.0,3 tahun lalu,kopi + makanannya murah tapi toiletnya kurang bersih. overall tempatnya enak
5.0,setahun lalu,"Tempatnya enak, sejuk, menunya juga terjangkau"
5.0,setahun lalu,Tersedia indoor dan outdoor. Coock untuk mahasiswa harga ekonomis hehe
3.0,3 tahun lalu,Murah. Tempat cukup luas.
5.0,2 tahun lalu,"Mantap kali ni bossskuuh, bintang 5 untuk rasa menu menunya."
5.0,4 tahun lalu,"Tempat nyaman, ber-ac (alami)"
5.0,4 tahun lalu,"Tempatnya enak, gak terlalu rame, menunya lezat, harganya murah"
5.0,4 tahun lalu,"Menarik, dan nyaman, pokoknya cocok buat berbagi cerita sama keluarga, pacar atau kawan."
5.0,2 tahun lalu,"Tempat nyaman, harga relatif, cocok untuk nongkrong dan rapat"
4.0,3 tahun lalu,"Temoatnya enak, asik sepi dan tenang. Kalo mau ngerjain tugas atau mau ngerjain kerjaan enak ni tempat. Bisa dicoba."
4.0,setahun lalu,"Rame, lebih rame dari kobesah yang di deket Ring Road deh kayaknya"
5.0,9 bulan lalu,Bakso Beranak dan mie ayam sambel mata joos mantab
5.0,setahun lalu,🔥🔥🔥
5.0,2 tahun lalu,"tempatnya okee mantap dahh
live music nya mantap
menu milkshake nya oke"
4.0,3 tahun lalu,"Suasana oke, ga bgtu padat sprt yg satunyaa
Asikk.. Mantap, semngt.."
4.0,4 tahun lalu,"Kopi enak ,cuman kemaren kipas anginnya blom dipasang jadi rada getah klo siang"
4.0,2 tahun lalu,"harga worth, tempat lumayan oke, varian kopi lumayan banyak"
4.0,2 tahun lalu,"Parkiran luas, pelayanan oke banget, ngga begitu mahal juga"
5.0,3 tahun lalu,"Kopi nya murah meriah, cocok buat kerja, ruangan terbukanya luas"
5.0,setahun lalu,Menikmati suasana dari hiruk pikuk kehidupan sehari-hari
5.0,setahun lalu,"Tempatnya  bersih, luas, nyaman ."
5.0,2 tahun lalu,"Lebih tenang daripada kobesah 1, suasanya enak, tempat luas, kopinya juga pass"
5.0,2 tahun lalu,"sama seperti kobessah 1, tapi rasanya pelayanan kurang cepat dibanding kobessah 1. padahal saat itu lumayan sepi"
5.0,8 bulan lalu,Tempat nongkrong yang asyik dan nyaman
5.0,4 tahun lalu,"Pelayanan cepat, rapi, bersih,
Enak lah buat nongkrong, berbagi certa sama tmn, maaaaannnnntap.
ANTI GALAU"
5.0,2 tahun lalu,"Harga mahasiswa
Tempat nyaman
Parkir luas (Gratis)"
5.0,2 tahun lalu,"Twmpat nyaman dan todak terllau ramai, nuansa kesawahan"
5.0,3 tahun lalu,"Kopi nya enak , harga murah meriah.., t4 nyaman pelayanan cepat"
4.0,2 tahun lalu,Bagus tempatnya
4.0,3 tahun lalu,"Tempatnya asiik untuk nongkrond di daerah kaliurang, kalo kesini jangan lupa mesen tempe mendoan nya asli enaak"
5.0,setahun lalu,"Wes pas lah, lebih nyaman disini tempatnya dari kobessah concat"
5.0,2 tahun lalu,"makanan nya enak kak, yang nongkrong juga ganteng2 hahahahahaa ❤❤"
4.0,2 tahun lalu,"Makanan dan minuman enak, cuman lumayan mahal"
5.0,setahun lalu,"Cocok bgt buat kerja online, nugas, diskusi dan rapat kecil2an"
5.0,3 tahun lalu,"Uenaaak...
.
.
.
.
Rekomended lah.
.
.
Harga dan rasa.
. Terjangkau pakai banget"
5.0,2 tahun lalu,Tempat yang asik dan nyaman buat ngopi bersama teman dan saudara
5.0,2 tahun lalu,Nongkrong murah meriah. Pisang gorengnya juga enak.
