rating,date,snippet
5.0,2 tahun lalu,"Saya suka ke sini, terutama kalo pagi smp Siang. WiFi masih kencang soalnya pengunjung masih sedikit.
Menjelang sore hingga malam pengunjung mulai rame.
Harga cukup murah."
5.0,setahun lalu,"Tempatnya nyaman, makanannya sangat enak, ada live music. Wifi lancar cocok buat nugas"
3.0,6 bulan lalu,"kasirnya teriak2 ngasi orderan ke staf dapur, mana teriaknya pas customer masi di depan si kasir ini, bahkan sebelum totaln bill. kaget banget suer"
5.0,2 tahun lalu,"Menu enak harga terjangkau, ad live music di malam minggu pokokknya asyik buat nongki kalau sore cerah bisa foto dipinggir sawah.."".👍"
5.0,2 tahun lalu,"Tempat nongkrong favorite di daerah kampus UAD ringroad. Parkiran luas, tempat duduk beragam. Ada lesehan, kursi, dan outdoor tepi sawah. Banyak colokan dan ada WiFi. Ada mushola dan kamar mandi.

Pelayanan ramah. Menu bermacam-macam. Ada aneka kopi, teh, susu, jus, wedang, dll. Makanan camilan lengkap. Nasi dan rice bowl harganya terjangkau untuk mahasiswa.

Kalau sore sampai malam ada live musicnya. Cocok buat nongkrong atau nugas."
5.0,2 tahun lalu,"tempatnya sejuk di siang hari, view selatan langsung menghadap belakang gedung kampus 4 UAD dan area persawahan

menunya top, green tea-nya seger"
5.0,sebulan lalu,"tempat nongkrong yg pas untuk mahasiswaa, harga standar ramah dikantong, pelayanan memuaskan"
5.0,2 tahun lalu,"Ambience : tempat nongkrong. Pengunjungnya pada betah berlama2 dimari. Klo sore smpe malam rame.
Menu : makanan so-so ala kafe. Simple tp worth.
Minuman : good taste.
Pelayanan : Ok

Meskipun sdh digital payment, tp boleh donk tambah pembayaran pake debet card kakak... 🤭

Nggak enaknya klo pas rame, terpaksa antri di depan kasir. Udah gitu males bngt macet antrian klo ada pengunjungnya mesen pake acara mikir2 dulu mau pesen apa.  Kenapa sih nggak dibawa aja buku menunya ke meja, trs mikir pesen apa di meja kalian sana biar nggak macet antriannya. Trs klo sdh jelas mau pesen apa, kalian lgsg ke kasir. Pesen dan payment.

Pengelola kafe brgkali bs nyediain stiker di meja yg isinya barcode menu. Biar pengunjung selain pinjem buku menu, mereka bs lihat2 juga buku menu digitalnya di meja.  Jd klo pas rame nggak smpe antri lama mesen nya.
Kami doain rame terus deh. 🤭"
4.0,2 bulan lalu,"Suasananya nyaman, pelayanan bagus dan ramah. Cocok buat tempat nugas, tenang."
5.0,setahun lalu,"Enjoy bgt, tempatnya worth it terbuka ada lesehannya juga di outdoor bisa ngeliat pemandangan sunsett juga🫶🏻"
1.0,seminggu lalu,kasir sensian wkwkwk. jawab pertanyaan ketus banget hadehh mba mbaa.
5.0,2 tahun lalu,"Cocok buat nugas, secara harga terjangkau. Selalu rame jadi harus, tapi tempatnya luas. Makanan minuman seperti cafe cafe pada umumnya"
3.0,7 bulan lalu,"All goods tp Kalau boleh kasih saran, untuk sedotan yg sudah ""bekas pakai"" jangan dikasih ke customer baru ya kak.. semoga bisa menjadi perhatian dan jadi evaluasi utk lebih baik ke depannya"
5.0,9 bulan lalu,"Menu, Tempat, dan Pelayanannya sangat memuaskan. Tempat yang luas dan nyaman.  Untuk porsi saat ini sesuai dengan harga, semoga tetap seperti ini untuk porsinya. Hihihi"
5.0,2 tahun lalu,"Tempatnya enak buat nongkrong, nugas, rapat dll dsb. Harnanya terjangkau. Kakak kakaknya juga ramah ramah."
5.0,setahun lalu,"Kopinya enak enak, tempatnya luas bisa buat nugas, acnya agak kurang dingin (kayanya suhu diluar terlalu panas) tapi suasananya bikin betah"
5.0,2 tahun lalu,"Tempat luas nyaman, cocok buat ngerjain tugas, tersedia wifi dan makananyx lumayan murah"
5.0,5 bulan lalu,"Tempat asyik buat nongkrong dan nugas, rekomendasi dah, harga terjangkau."
4.0,setahun lalu,"Enak buat ngerjain tugas, dekat kampus UAD, camilannya juga beraneka dan ada makanan berat"
5.0,setahun lalu,"Nyaman banget buat ngerjain tugas kuliah sama temen temen, rekomendasi buat mahasiswa seluruh jogja :)"
5.0,6 bulan lalu,"Tempat nongkrong paling asyik, dekat dengan pusat kota dan harga terjangkau😊
Pelayanannya memuaskan, ramah dan fast respon☺️"
5.0,8 bulan lalu,"Cocok buat nugas atau kumpul bareng temen-temen. So far makanan dan minumannya enak. Harga juga kantong mahasiswa. Tapi minus di wifinya, suka full mulu.. Tambahin kuotanya ga 🫵🙂"
5.0,2 tahun lalu,"Bagus, bersih, dan nyaman. Cocok untuk ngumpul bareng temen buat diskusi atau sekedar nongkrong, dari segi menu banyak pilihan dan harga terjangkau. Tersedia tempat duduk di dalam ruangan dan di luar ruangan. Di sini juga terdapat musholla dan toilet, tempatnya juga bersih. Karyawan juga ramah, dan kerjanya bagus."
5.0,setahun lalu,"Pelayanan ramah, menu kopi sangat komplit, suasana nyaman, harga bersahabat."
5.0,setahun lalu,"Tempat nyaman, harga ramah kantong, makanan enak banget. Recommended banget buat santai, belajar, quality time bersama keluarga👍👍"
5.0,setahun lalu,"makanan enak, harga terjangkau, tempat nyaman & luas☘️"
5.0,2 tahun lalu,Tekomen buat mahasiswa/i. Harga terjangkau sangat. Wifi oke bgt. Ada live mudik. Mknan rasanya ljmayan. Tempatnya bersih. Pelayanannya oke. Ku 3 hari berturut” akhirnya menyambangi😂
5.0,setahun lalu,"sedang ada diskon 15%, kopinya enak, kentang gorengnya jg enak, tempatnya nyaman dan luas, ada wifi nya juga"
5.0,3 bulan lalu,Mantap👍
5.0,setahun lalu,"Tempatnya bagus, aestetic, josss pokok e koyo bakso joss gandoss👌👌👌

1. Saran mas, kasih kipas di musholla karena panas kalau sholat, karena kalau sholat ga khusyu’ gara” panas.
2. Kalau bisa live musik nya setiap hari mas"
4.0,2 tahun lalu,Vibenya agak beda dengan kobessah di concat. Disini entah kenapa kerasa lebih gerah di siang hari ditambah mejanya yang deket-deket jadi waktu rame makin kerasa gerahnya kalau siang.
5.0,sebulan lalu,Pelayanan ramah kasirnya juga ramah
4.0,5 bulan lalu,"Pernah nongkrong disini bahas bisnis dan lumayan tempat nya diisi oleh para anak muda, menu nya lumayan banyak bervariatif..."
3.0,7 bulan lalu,"Opsi makanan dan minuman bervariasi: nilai plus terkait harga yang terjangkau.

Jika terlalu ramai, kondisi menjadi bising. Direkomendasikan untuk mengunjungi di luar weekend, dan di sore hari."
5.0,3 tahun lalu,"Tempatnya belakang uad, menunya macem-macem, ada ruang berAC nya, cocok buat nugas atau kumpul sama temen"
5.0,setahun lalu,"Makanannya enak, cepet juga. Ramah² staffnya"
5.0,2 tahun lalu,"Harga murah, vibe nyaman, ada live music, banyak colokan yg bikin betah berlama-lama di sini"
5.0,7 bulan lalu,"Tempatnya luas, nyaman,. Makannya juga enak enakk dan aku suka baget magelangannyaaaa, aslii enakk cocok banget buat nugas apalagi kalo skripsian soalnya sering banget skripsian disini 🥰"
5.0,2 tahun lalu,"Tempatnya bersih, pelayanan cepat. Makanan minumannya enak dan tentu murah dikantong"
4.0,7 bulan lalu,"Pesan mojito mint, tapi gak berasa mint sama sekali. Untuk suasana.. enak buat ngobrol,bikin betah. Layanan oke, ramah."
4.0,setahun lalu,"Bagus untuk bercngkrma bareng temn ,nugas makan2 ringan ,untuk sekedar menghbiskan waktu bareng kluarga juga bisa"
5.0,setahun lalu,"Pelayanan baik, menu beragam dan ramah kantong mahasiswa.

Paling favorit nasi telur jamur. Jamur krispi enak banget apalagi yang masih anget.

Minusnya cuma saya kurang suka banyak perokok di sini, jadi harus pilih-pilih tempat duduk untuk menghindari asap"
5.0,setahun lalu,Pagi pagi sudah buka sangat recommend bgt buat nugas🤩🤩
3.0,11 bulan lalu,"tempatnya luas,harganya murah.tp sayang daftar menuny ga'sekomlit didaftar menu.pelayananny jg kurang(masak dah minumanyg dipesen datangny setelah makanan habis)😔😔"
3.0,6 bulan lalu,"tempat sama makannya udah enak, MINUS di pelayan kasirnya JUDES DAN GADA RAMAH2NYA SAMSEK"
5.0,9 bulan lalu,"Tempatnya nyaman n sangat sesuai utk berkumpul bersama keluarga n Teman2..
Smoga Smakin terjaga kebersihan tmpatnya.."
5.0,setahun lalu,"Kobesah adalah tempat yang asyik syahdu dan sejuk, mbaknya juga ramah, dan menunya beragam saya sangat menikmatinya"
5.0,9 bulan lalu,"Harga makanan dan minuman terjangkau, tempat nyaman buat nugas/ ngumpul, mushola ada, pelayanan ramah, parkiran juga luas"
5.0,2 tahun lalu,"Nyaman banget, tempat nya luas, variasi makanannya banyak"
5.0,2 tahun lalu,"Saran live musik setiap hari🤣 dan ditambah spot foto yang aestetic, keseluruhan sangat rekomended👌"
5.0,2 tahun lalu,"Tempatnya luas,harga pas buat pelajar mahasiswa,enak buat nugas oke okeee"
1.0,4 bulan lalu,"pelayanannya buru,kk cewe nya jutek ngga ramah, pdhl ditanyain baik baik"
4.0,setahun lalu,"buat nugas bareng temen lumayan enak sih, sering ada live music nya"
5.0,setahun lalu,"Tempat nongkrong langganan. Harga makanan ok, rasanya lumayan, dan staf nya sangat ramah."
1.0,setahun lalu,Lumayan murah tapi cita rasa kurang cocok buat anak2 kuliah 😁🙏
5.0,setahun lalu,yg bikin nyaman di kobessah sini karena toilet & musholanya pasti bersih :)
5.0,sebulan lalu,Tempatnya nyaman dan harganya terjangkau
4.0,5 bulan lalu,Menu & rasa sdh pas 👌 hrga merakyat.
5.0,setahun lalu,"Nongki nongki manja cuss kesini. Tempatnya rame si tapi tetep senyaman itu. Ada live music nya, bisa duduk lesehan atau pake kursi juga. Kalau mau konsen nugas juga ada tempat yang ber-ac. Konsep tempatnya yg banyak taneman hijau hijaunya itu bener bener bikin nyaman.

Jangan lupa pesen pisang coklat kejunya enak banget ee.

Semoga membatu 😉🤗"
5.0,2 tahun lalu,Ruang terbukanya yang luas cukup menjadi penyegar sih. Konsep yang bagus.
4.0,2 bulan lalu,Murah enak buat rapat sama kerja kelompok
5.0,2 tahun lalu,"Wifi kencang, paling niat, tidak ada menu yang gagal, sangat recomended pokoknyaaa 😍🫰🫰🫰"
5.0,setahun lalu,"Tempatnya bagus, estetik, makanan dan minuman"
5.0,3 bulan lalu,Asik murah nyaman luas cocok buat rapatt penting
5.0,setahun lalu,"Recommended sekalii untuk nongkrong+ nugas, tempat nyaman, pelayanan oke"
3.0,11 bulan lalu,"Tempatnya nyaman buat ngerjain tugas, cuman ada trouble wifinya susah login untuk tempat lesehan paling pojok, aneh nya kalo pindah dekat kasir jadi normal. Mohon diperbaiki."
5.0,setahun lalu,Tempat favorit aku nugas. Cuman krn kebanyakan orang jadinya WiFi nya agak lemot
4.0,5 bulan lalu,"makanan okelah, waiters ramah, sayang kasirnya agak kurang ramah"
5.0,10 bulan lalu,Tempatnya nyaman dan luas. Cocok banget buat nongki nongki. Makanannya enak dan harga terjangkau sekali
5.0,11 bulan lalu,"Seperti kafe kobessah yang lain. Harga murah2, jadi cocok untuk ngerjain tugas dan nongkrong mahasiswa. Untuk makanannya lumayan lebih enak dr kobesaah yang lain. Tempatnya juga terbuka dan ngga gerah."
4.0,setahun lalu,"Cocok buat nongki,
Tapi rame pollll"
4.0,2 tahun lalu,Cuma mau bilang terima kasih sama tempat ini udah jadi saksi bisu aku berjuang ngerjain skripsi huaaa dikeramaian aku aku berani nongkrong sendirian😂😭
5.0,2 tahun lalu,Tempatnya nyaman dgn view gedung uad2. Cocok banget buat nongki sore👍
5.0,2 tahun lalu,"Tempatnya  nyaman, parkiran luas, banyak pilihan."
2.0,sebulan lalu,"Service sangat kurang, tidak sesuai harapan, tidak professional"
5.0,2 tahun lalu,"makanannya enak enak, pelayanannya ramahh bgtttt👍👍"
5.0,8 bulan lalu,Tempatnya nyaman..ada berbagai pilihan tempat mulai dari indoor dan outdoor..lesehan dan kursi juga ada
5.0,2 tahun lalu,Barista nya baik2 rajin menabung tdk sombong baik hati kasir jgn lupa
5.0,setahun lalu,Tempatnya tenang enak buat para introvert merenung.. dan kalo malem tu vibesnya tenang banget dan plus makanannya bisa dibilang murah meriah
5.0,setahun lalu,"Langganan banget ngopi dan nongkrong di sini. Tempatnya kuas, menu beragam dan harganya super affordable. Bikin betah lama² di sini karena menunya murah² hehe. Pelayanannya juga ramah dan kilat. Menunya enak²."
5.0,8 bulan lalu,Tempat nya cozy dan menunya enak... Termasuk yang murah dibanding yang lain
5.0,11 bulan lalu,"Warung kopi dengan tempat yang luaaaass... cocok untuk nugas dan berkumpul dengan teman2. Makanannya enak, pelayanan ramah"
5.0,2 tahun lalu,"Temoat terjangkau dan fav cah2 kotagede
Hahahahqaa
Harga menu ramah bg pelajar
Wifine banter juga"
5.0,setahun lalu,Tempatnya luas dan enak. Parkiran juga luas.   Menunya cukup banyak. Porsinya juga luar biasa. Beli pisang keju buat sendiri ternyata bisa buat ber3 😄
3.0,5 bulan lalu,"Tolong buat pelayanannya diperbaiki, jangan Mandang orang dari penampilan you know!!!!!!"
4.0,setahun lalu,Recommended buat nongkrong dan ngerjain tugas
5.0,setahun lalu,"Tempat nyaman, dan pelayanan sangat ramah. Sudah sering kesini sampai mbak kasirnya ngeh kalo aku gak bisa makan telur jadi dia merekomendasikan yang lain saja. Kepedulian yang sangat membuat customer nyaman untuk berlangganan 😊"
5.0,setahun lalu,"Luas, banyak pilihan tempat duduk, bisa di kursi, sofa, lesehan ada ruangan ber AC, dan harga makanannya cukup murah"
5.0,setahun lalu,"tempat nongkrong di belakang kampus UAD, ramai banget sama mahasiswa/mahasiswi yg lagi bercengkrama, nugas, bersenda gurau, harga bersahabat sesuai kantong mahasiswa, luas dan vanyak colokan, mushollah luas, mantappp"
5.0,2 tahun lalu,"Tempat nyaman, hanya AC kurang dingin kalau siang"
4.0,2 tahun lalu,"Tempat lumayan luas, dengan beberapa pilihan duduk, kursi atau lesehan, view tepi sawah, kebetulan padi masih hijau ketika saya d sana, ketika senja mulai terdengar lantun kidunga nyantian serangga malam, lumayan untuk berkumpul, makan2, ngopi2, menu merakyat, harga mahasiswa😎"
5.0,11 bulan lalu,"tempatnya luas pas banget buat yg suka nugas sambil teng teng crit,alias tenguk tenguk crito ro konco wkwk"
5.0,2 tahun lalu,"Tempatnya nyaman buat ngumpul gesss
Minumannya seger seger"
5.0,2 tahun lalu,"nyaman buat nugas, asik juga buat yang suka nongkrong"
4.0,setahun lalu,"Makanannya B aja. Kemaren pesen nasi telor jamur tp jamurnya agak keras, telor nya dadar. Kayake kalo mau ceplok by request. Minumnya teh jahe tp kurang panas. But, suasana oke sih ada live music."
5.0,2 bulan lalu,Harganya murah² dan untuk milk teanya dapet banyak
5.0,setahun lalu,"Hampir setiap hari ke sini, gatau kek nyaman aja. Makanannya juga ga yg mahal gitu, tapi tetep enak banget cocok aja…

Pokoknyaaa enak deh nyaman.."
5.0,setahun lalu,"Tempatnya nyaman dan bersih, mushola dan kamar mandi bersih. Selain itu, variasi minumannya bermacam-macam. Terima kasih, atas pelayanannya."
5.0,setahun lalu,"Makanan + minumannya enakk, harga murah 👍🏼"
1.0,2 tahun lalu,"tiga hari berturut-turut makan siang di sini pesen nasi goreng kobe kok dapet nya kurang memuaskan yaa, yang dua hari gosong dan kering bgt nasi gorengnya, eh hari ini dapet yang berminyak terus asinnya ga merata, tapi untuk suasana dan pelayanannya okee siii💅. Mungkin ini bisa untuk masukan ya buat yang masak👍,
Karena jogs bbrp hari ini puanass polll, saya nyoba pindah ke ac tp ternyata sama aja panasnya."
5.0,setahun lalu,"Makanan lumayan enak porsinya banyak. buat nugas, ngumpul, cari jodoh bisa disini wkwkw. Wifinya kenceng kalo bukan buat download, kalo malem susah login karena rame."
5.0,2 tahun lalu,"Ngopi anak muda rasa enak harga merakyat😍.parkiran luas tempa ngopi nyaman.ada ruang smoking dan no smoking.bisa buat nongkrong ataupun acara meting.
Mau beli rokok juga bisa langsung ke kasir tanyak mbk mbk cantik tar langsung di layani kok😊"
5.0,setahun lalu,"Tempatnya menarik, nyaman banget, ga bising suara2 kendaraan
Banyak pilihan tempat, outdoor indoornya nyuaman bangett
Bonus sunset kalo sore"
5.0,2 tahun lalu,"Tempatnya keren, luas, ada indoornya, banyak pilihan tempat untuk duduk. Makanannya enak-enak, minumannya juga seger-seger, harganya normal, cocok untuk kantong mahasiswa. Ada Wi-Fi dan ada beberapa game yang bisa kita pakai disana seperti Uno dll."
5.0,2 tahun lalu,"Tempatnya bagus di kelilingin sawah, sunsetnya bagus. Tempatnya luas, cocok untuk nongkrong ramew"
5.0,3 bulan lalu,harga nya miring sih ini buat mahasiswa
2.0,sebulan lalu,Makanya dah habis minumanya belom Dateng
5.0,2 tahun lalu,Suasana nya adem..bagus untuk kerjakan tugas dll
5.0,setahun lalu,"tempatnya nyaman, pelayanannya cepat, makanannya enak dan harga mahasiswa, cocok utk nugas mahasiswa"
4.0,2 tahun lalu,"Tempat oke, cocok untuk nugas. Ada colokan banyak, ada mushola juga. Harga juga sangat terjangkau. Petugas parkirnya juga oke bgt, kmrn kesini hujan, pas mau pulang ternyata semua helm di parkiran dibungkus plastik biar ga basah. Mantap!"
5.0,setahun lalu,Tempat asyik buat nongkrong atau nugas 💻📖🤓😎
5.0,2 tahun lalu,"menurut saya restoran yang paling paling worth it ya di KOBESSAH, harga terjangkau enak dan porsi lumayan banyak, pokoknya jadi langganan bgtt. dan tempat nyaman dan sangat luas, the besttt kategori tempat nongki ter nyaman. semoga tetap bertahan kalo bisa ya lebih membaik lah, sama sama saling untung👍😍🙏"
5.0,11 bulan lalu,"Menu yang ada beragam dan suasana yang ada cukup tenang dan tidak terlalu ramai, cocok buat nugas kuliah/kerja"
4.0,setahun lalu,"Enak untuk santai dan ngobrol bareng temen, harganya juga terjangkau mungkin di area dekat kampus, menu makanan dan minuman cukup bervariasi."
5.0,2 tahun lalu,cocok buat nugas rapat sama hangouts with friends rekomen menu rice bowl katsu blackpaper harus cobain
5.0,2 tahun lalu,"makanan dan minumannya enak-enak, tempatnya sejuk pemandangan sawah dan kampus 4 UAD cocok untuk anak senja bisa sambil menikmatmi sunset di sore hari🤩🥳. oke banget untuk nugas atau skripisan wifinya kenceng🙌🏻"
4.0,6 bulan lalu,Bisa jd rekomendasi tmpt nongkrong kekinian d.yogya.
5.0,6 bulan lalu,"Suasananya enak dan bisa buat nongkrong lama. Sama seperti kafe-kafe lainnya, Kobessah Kopi UAD ini memang menargetkan anak-anak muda.

Menunya cukup banyak mulai dari kopi, susu, teh, sampai wedang ada di sini. Cemilan seperti pisang goreng ada di sini. Ada panggung juga buat pentas musik atau pentas lainnya."
5.0,2 tahun lalu,"Tempatnya mudah dijangkau, luas, dan nyaman untuk banyak kegiatan, buka sampai tengah malam, menunya enak dan sangat terjangkau, pelayanan baik, fasilitas toilet dan mushola bersih, parkir tertata rapi"
3.0,2 tahun lalu,Sudah reservasi tapi makanan terlambat keluar. Padahal untuk buka puasa. Bahkan minum aja baru keluar setelah tanya sama karyawan. Yang baru datang dan langsung pesan malah dapat makanan duluan. So sad...
5.0,8 bulan lalu,"Makanannya enak dan harganya murah, cocok utk mahasiswa"
5.0,setahun lalu,"Seru di sini karena rame, tempatnya juga uda luas banget beda sama pas awal2 aku kesini. Ada live musiknya juga. Rasa makanannya juga enak2 semua."
5.0,2 tahun lalu,"Tempatnya bagus, adem, makanannya banyak pilihannya jugaaa, tapi lumayan agak menunggu (untuk pesanan). Tapi overall cocok si untuk makanan buat kantong mahasiswa."
5.0,3 tahun lalu,"Tempat luas dan nyaman. Masih baru jadi sangat bersih. Banyak colokannya cocok untuk nugas, kerja dan juga nongkrong. Ada live musicnya. Makanan dan minumannya enak dan murah. Sangat recommended buat yang mau cari temoat nugas dengan makanan enak dan murah. Ada mushola nya juga. Sangat nyaman"
5.0,setahun lalu,oke sih dengan pemandangan gedung kampus uad 😅
5.0,setahun lalu,"Nyaman, enak buat nugas"
5.0,2 tahun lalu,"Tempat nya enak sih buat nongki” sama temen maupun sama keluarga, dan makannya enak banget dan harganya sih murah loh, tempatnya juga bersih kok dan ada pilihan tempat duduknya"
5.0,setahun lalu,"Tongkrongan palingg bestt sih. Minum/ Makanannya enak2.  Tempatnya juga weennaakk..
Pelayanan cepat . Jadi ga harus nunggu lama untuk sajiannya  keren dah pokokknya .."
5.0,setahun lalu,"Tempat nongkrong asyik, harga mahasiswa, makanan dan minuman enak, pelayanan ramah👍🏻"
5.0,setahun lalu,"Tempatnya nyaman dan tenang.
Acara apapun itu terasa enak.

Sukses dan makin ramainya"
4.0,setahun lalu,"Lumayan sering kesini, harga sangat ramah kantong pelajar. Menu favorit pecelnya. Petugas parkirnya juga baik."
5.0,setahun lalu,"cocok banget buat nugas sambil ngopi bareng temen temen atau diskusi, tempatnya luas, nyaman dan ngga bikin jenuh"
5.0,2 tahun lalu,"Ngopi dikobessah memang puas, makannya enak dan minumnya seger dan disitu banyak pilihan menunya, tempat juga bersih ada mushola dan ada ruang AC, buat nuggas enak banget apalagi kumpul sama keluarga"
1.0,setahun lalu,"Pelayannya jelek, kasir GA RAMAH. Kenapa ee KETUS banget sama customer, karna udh ngerasa Rame kah???.
MASA BELI NGGA DIKASIH NOTA.
SEMAKIN RAME TEMPAT HARUSNYA PELAYANAN LEBIH MAKSIMAL, BUKAN MALAH SUKA-SUKA"
5.0,2 tahun lalu,"Cocok buat nongkrong.
Tempatnya asik, luas.
Adem. Dekat sawah2..
Harga ok. Makanan dan minuman juga enak..
Buka jam 08:00 wib, open order jam 09:00 wib
Close order jam 00:00 wib, steril area jam 01:00 wib"
5.0,2 tahun lalu,"Caffe yang bener2 rekomen deh buat nongkrong, diskusi, ataupun yg nyripsweet, makanan dan minumannya enak-enak, harga juga tidak menguras kantong.
Pemandannya juga bagus, tempat luas, dan sejuk.
Pelayanan juga sangat baik, dan cepat..
Ga nyesel deh datang ke kobessah Kopi UAD."
5.0,setahun lalu,"Makanan worth it, pelayanan baik,, dan tempat juga bagus ada wifi dan colokan juga ada mushola juga😁😊"
5.0,setahun lalu,Nyaman dan terjangkau untuk mahasiswa plus ada menu yang tidak ada di kafe lain yaitu teh hijau ✅️
4.0,setahun lalu,"Makanan dan minumannya enak, suasana juga nyaman .. karyawan ramah, harga ramah kantong .. rasanya tidak ada yg mengecewakan"
5.0,setahun lalu,"Tempatnya bersih, dekat kampus jadi mudah di akses mahasiswa, makanan juga enak"
5.0,2 tahun lalu,Harga terjangkau kantong pelajar 👍
5.0,9 bulan lalu,"lumayan oke cuma kasir kurang ramah dikit, dikit aja sih"
5.0,setahun lalu,"Matchanya enak, tematnya jugaa"
4.0,2 tahun lalu,"Tempat luas, ac, non ac, outdoor ada..live music
Rame isinya mahasiswa kebanyakan, parkir luas
Dekat rumah, tinggal jalan aja 😁"
5.0,setahun lalu,"Murah, ramai anak mahasiswa, malam ada live music juga. Kalo kesini keinget pernah nemenin orang ngerjain skripsi :) bye kenangan"
5.0,setahun lalu,"You can chat and even hang out normally as well as do your assignments here, especially in the afternoon with views of the rice fields and an aesthetically pleasing place, and the available wifi adds to the comfort of this place.  mba waiters yang kacamataan boleh bagi nomernya deh haha, asik orangnya. THKS"
5.0,2 tahun lalu,"Spot nongki sore hari di selatan Jogja, harganya murah-murah ygy"
5.0,2 tahun lalu,"Caffe rekomen buat nongkrong, nugas, nyekripsi, diskusi dll, harga makanan dan minuma juga murah di kantong, makan dan minumannya juga enak, dijamin deh nggk nyesel ke kobessah kopi..
Pelayanan serta ketepatan waktu juga baik."
4.0,setahun lalu,Semacam coffee shop kekinian ala jogja. Menunya pun mirip-mirip dengan pesaingnya. Cocok untuk nugas atau pengen dengerin live music (gatau tapi hari apa aja)
5.0,6 bulan lalu,Harus nyobain es kopi kobe less skm siihh 😋
5.0,2 tahun lalu,"Saya cukup puas dengan menu, harga, hingga pelayanan di kobessahkopi. Jadi tempat ini recommended banget deh buat yang mau ngerjain tugas atau sekedar nongkrong."
5.0,setahun lalu,"Gak tau kenapa ya kopinya kemanisan haha.. tapi gpp sih daripada tidak manis hehe.. cuma ya awal pertama kesini kopi dikasih gelas, kedua kesini kopinya pake gelas plastik semua."
4.0,setahun lalu,"suasana enak, harga murah buat kerja / sharing sama teman nongkrong asik"
5.0,setahun lalu,"tempatnya nyaman, makananya enak dan murah"
1.0,2 tahun lalu,"Tempat nyaman,tapi kasir nya tidak ramah waktu mesan terksesan pakai nada tinggi.
Yang kasir perempuan kaos merah rambutnya di ikat ga pakai jilbab."
5.0,2 tahun lalu,tempat yang cocok untuk mengerjakan tugas atau sekedar nongkrong dengan teman
5.0,3 tahun lalu,"Pengalaman yang bagus. Alhamdulillah kemarin ngga jadi ujan.
Overall nyaman.
Ada tempat buat belajar sendiri juga, ya tapi emg sebelahan sama yang lain,
Ganggu? Ngga terlalu sii, ya yang nyaman aja."
5.0,setahun lalu,"Pilihan menunya banyak dan enak, tempatnya nyaman buat nongkrong dan nugas"
5.0,2 tahun lalu,"Tempat nongkrong enak, lumayan juga buat habisin waktu. Untuk fasilitas penunjang lumayan enak, seperti mushola dan kamar mandinya"
5.0,setahun lalu,"cozy place buat nugas! buat kumpul sama temen, atau sekedar ngabisin waktu juga tempatnya nyaman🤍🤍🤍"
1.0,2 tahun lalu,Kecewa untuk menu makananya apalagi nasigorengnya kayak cuma diangetin gak fresh soalnya gak bisa request pedas rasa juga kurang enak mending mahal sedikit tapi rasanya enak dari pada murah tapi gak enak mubazir gak kemakan
5.0,2 tahun lalu,"Tempat yang enak buat ngobrol .
Dan tempat berdirinya KOBANGKA .
Toiletnya bersih dan ada mushola juga .
Wifi oke ada colokan juga cocok buat ngerjain tugas atau mencari inspirasi .
Tempatnya ada indoor ataupun outdoor ."
5.0,setahun lalu,"Tempat nyamat, makanan enak, pelayanan memuaskan."
4.0,setahun lalu,Tempat nyaman. Pilihan menu lengkap. Harga sesuai kantong mahasiswa
5.0,2 tahun lalu,"Menu lengkap
Penyajian cepat
Mushola ada
Tempat ber AC ada, tapi tidak luas
Colokan listrik banyak
Harga lumayan"
5.0,setahun lalu,"Recommended buat kumpul sama teman, makanan minuman enak, tempat juga enak, harga pelajar 👍👍👍👍"
5.0,setahun lalu,"Tempatnya nyaman, enak buat nugas dan harganya ramah dikantong mahasiswa."
5.0,setahun lalu,"Tempatny enak buat nugas & nongki bareng temen,harganya worth it dan pelayanan nya oke"
5.0,setahun lalu,"Tempatnya luas, pemandangannya juga indah. Cocok buat nyantuyy haha..."
5.0,2 tahun lalu,"Kursi banyak, colokan ada, wifi gratis terbatas, wifi berbayar belum coba, server kurang ramah, wc bersih, kopi murah enak selera rakyat"
5.0,2 tahun lalu,Tempatnya cozy. Recommended. 🫰🏻
5.0,2 tahun lalu,"tempatnya enak bgt buat nugas, harga makanan sama minumannya muraahhh. disini juga ada mushollahnyaa✨👍🏻👍🏻"
4.0,setahun lalu,"rasanya b aja, suasananya sejuk dan dingin krn dekat sawah, tempat dan parkirannya luas"
5.0,setahun lalu,Cocok untuk bersantai
1.0,setahun lalu,"Pelayananya buruk
Persediaan makananya lama pesen dluan di layani blakangan makanan biasa saja"
5.0,2 tahun lalu,"Tempat oke, harga mantap, rasa Joss, pelayanan? Jangan di ragukan lagi, terimakasih kepada karwayan kobessah kopi UAD sudah mau menyimpan dompet saya yang mungkin kebetulan jatuh tapi saya tidak sadar sudah 3 hari, dan itu utuh.. mantapp👍👍⭐⭐⭐⭐⭐"
5.0,2 tahun lalu,"Tempat nya dekat dengan kampus uad 4,banyak varian makanan dan minuman yang murah meriah di kantong mahasiswa,ada tempat outdoor dan indoor,Ada musholanya juga."
5.0,3 tahun lalu,"tempatnya luas, murah, enak, mantap"
5.0,setahun lalu,"Tempat nya nyaman bgt buat skripsian, rasa dan harga worth it to buy"
