rating,date,snippet
2,10 bulan lalu,"Tujuan utama kesini ngeliat cocok buat ngerjain tugas & andalin wifi sini, ternyata gk bisa terhubung.. Kayaknya kalo mau wifi ke sebelah aja.... Penilaian ketolong sama makanan, pelayanan, dan suasana walaupun standarnya sama dengan tempat lain..."
5,5 tahun lalu,"This Place is really comfy, like it. Kopinya, Makanannya murah-murah, tempatnya cocok buat anak kosan mau belajar, kerja kelompok, dll. Rasanya lumayan, harga untuk rasa yang mantep. Wajib Cobain kesini!"
3,2 tahun lalu,"Tempat luas, pelayanan gak terlalu lama. Sayang wifi gak bisa dipakai, ditanya ke waitersnya katanya wifi full (?)"
4,3 tahun lalu,Tempatnya luas dan makanannya cukup enak. Tp free wifinya sinyalnya kurang bagus
1,6 bulan lalu,"makan indome sebening air tawar, gada warnanya sama sekali, cangkang telur masuk di mangkuk, minuman gada rasa,"
5,5 tahun lalu,Lebih bebas asap rokok drpd kafe kopi lainnya ~ yang paling aku suka adalah kehadiran kucing kucing yang lebih ramah drpd para pelayan nya hehe
3,setahun lalu,"tempatnya lumayan nyaman, pelayanan nya juga baik. tapi sayang banget udah bolak balik kesini ga bisa nikmatin wifi. tolong dong perbaiki wifi nya, kami sebagai mahasiswa yg nugas sulit dapat access wifi disini, yang free ga bisa alasan terlalu ramai pengguna, udah pake voucher tetep juga lemot MasyaAllah."
1,11 bulan lalu,"Pengalaman saya hari ini 6 Mei 2024, kami selesai pembayaran jam 17.53. Hingga saat ini jam 19.03 makanan kami belum dtg.. mau tau alasannya :
Makanan kami dikirim ke meja sebelah itu.. yang lebih banyak orangnya, kami ni bayar ibu/bapak/saudara management cafe basabasi nologaten. Sudah dikasih nomor meja bisa2 makanan dikirim ke meja yang salah, setelah meja sebelah ngomong ""IYA"". Perbaikilah tolong. Ditanya jawabnya tunggu2 bentar. ANEH. Sekelas cafe tempat nongkrong bisa2nya amburadul."
5,4 tahun lalu,"Tempatny asyik , Wifiny kenceng kalo pagi, betah dah lama2 dsni buat nongkrong"
5,4 tahun lalu,"Tempatnya sangat estetik, hidangannya mantap-mantap dan harganya sangat terjangkau untuk tempat yang begitu ""waw"", pelayanannya juga menarik, ramah, dan penuh tawa hehehe. Pokoknya MANTAP 👍"
5,4 tahun lalu,"Namanya blue sky di menu squash Rasanya susu Frisian flag di kasih air sama biji selasih doang, alangkah baiknya pakai Pepsi blue sodanya lalu dikasih sirup atau susu di tambah jelly mungkin lebih worth it"
5,4 tahun lalu,Tempat ngopi paling crowded ga ketolong-tolong. Murah meriah kopinya nendang. Melek sampe pagi.
4,2 tahun lalu,"Tempat nongkrong, tempatnya luas, ada kursi2 ada saung2 ada indoor dan outdoor. ADA mushola jg. Harga makanan ya lumayanlah."
4,setahun lalu,"Kalau datang kesini paling enggak pagi, siang, sore. Karena kalau malem rame banget. Makanan dan minumannya murah-murah standar mahasiswa. Parkirnya luas untuk motor. Tapi untuk mobil sempit. Ada pendoponya juga dan adem. Pelayananan cepat kalau pagi siang sore. Kalau malam lama banget karena rame."
3,8 bulan lalu,"Overall suka ambience kerja utk mahasiswa. Tapi, wifinya lelet pol. Tolong di tmbhin wifi nya mengingat tempat yg luas"
2,setahun lalu,"Makana keluarnya lamaaaaaaa bgt padahal ga begitu rame, sampe es nya cairr semua"
4,6 tahun lalu,"Tempat lebih luas dibanding cabang sorowajan, jadi lebih nyaman buat kumpul-kumpul tugas. Tapi parkir bayar"
5,setahun lalu,"Parkir luas, ada toilet, wifi yang lumayan cepet, sama colokan di hampir setiap tempat duduk.
Untuk tempat duduknya ada yg outdoor, indoor, lesehan dan ada gazebo.
Untuk harga sangat murah, terutama di kalangan mahasiswa, dengan banyak pilihan makanan dan minuman yang cocok untuk nongkrong.  Rasanya lumayanlah, ngga mengecewakan. Pelayanannya baik. Cocok banget kalo buat nugas, apalagi ditambah wifinya yg super oke. Kalo malam rameee bangett.. Pembayaran bisa tunai, bisa Q-RIS. Jangan lupa bawa uang 2000 buat bayar parkir👌🏻"
1,7 bulan lalu,"pesan teh jahe dikirim teh manis, pesan minum saja lama datangnya, pesan panas datangnya dingin"
1,11 bulan lalu,"Coklat banana nya sangat tidak enak, rasanya gosong gosong gitu. Gak worth it bgtt. Sama parkir udah bayar di awal tp pas keluar gak dibantuin. So bad......"
5,5 tahun lalu,Santai ada colokan free wifi dan luas parkirnya ..
5,3 tahun lalu,"Kafenya para mahasiswa bgt, klo low budget. Ada lesehan dan juga non lesehan."
5,5 tahun lalu,Asik buat rame2.. tapi saran untuk kesini sebaiknya habis maghrib because klo udh jam 8-9 malam full sekali susah dapet tempat duduk
5,4 tahun lalu,Nyaman buat nongkrong dan ngerjain tugas. Harganya juga terjangkau sama mahasiswa.
5,3 tahun lalu,Tempat yang asik buat nongkrong dengan harga makanan dan minuman yang sangat merakyat
5,4 tahun lalu,"Mantep banget dah ujan2 nongkrong di gazebo tambah kopsu, mie goreng tante sama si doi juga kalo punya"
1,10 bulan lalu,WIFI NGELAG MAKANAN SEJAM NUNGGUNYA😭😭😭😭😭 bayangin yg lg nge deadline dh udh pesen trnyata wifinya bnr bnr se ngelag itu alhasil disitu cm nungguin makan sejam dan wifi ga bekerja samsek
5,3 tahun lalu,"Tempatnya luas, banyak menunya, harganya terjangkau cocok buat nongki 😍"
2,3 minggu lalu,pelayanan nya kok agak lama yaa!!
4,setahun lalu,"Tempat yang cukup nyaman, lumayan luas, ada Wi-Fi.
Yang bikin kurang nyaman adanya pengamen yang mendatangi setiap meja setiap pengunjung"
5,6 tahun lalu,Tempat nongkrong asyik dengan harga terjangkau.
2,setahun lalu,"Pelayanan gak terlalu bagus, wifi nya gak bisa menyambungkan"
1,setahun lalu,"Pelayanan lama,  pake banget, niat nongkrong sama makan e minumannya sudah habis  makanan nya gak datang"", salah satu pegawainya  yang perempuan mahal senyum dan ramah,"
3,setahun lalu,"Ruang terbuka. Banyak tersedia meja+kurs terbuat dri kayu, jd nyaman bgt nyari spot buat duduk ngerjain tugas, atau cuma nongkrong aja. Toilet nya bersih. Mushollanya bersih.
Makanannya biasa, kmrn order nasi goreng original: rasanya asiiinn bgt...sampe merinding pas nyicip., minta telornya di ceplok setengah mateng jangan kering, yg muncul ceplok mateng kering 😣.
Kawan order minum jus tomat saring, lumayan."
3,5 tahun lalu,"Makananya rasanya gak standar, kopi nya juga (harus nya Tanya manis atau tidak), tahunya ga Ada rasa ( kasih garem, dikit dong). Pisang bakar tapi ga dibakar ( ga Ada kering"" atau bekas bakarannya)."
5,2 tahun lalu,"Spacenya luas bisa duduk lesehan indoor maupun outdoor. Ada mushola dan buku2 bisa dibaca gratis disana. Selama bulan puasa menyediakan minuman gratis untuk berbuka puasa. Harga dan menu bervariasi, pelayanan ramah dan kualitas makanan oke untuk kantong pelajar."
5,5 tahun lalu,"Tempat ngopi yang asyik. Harga terjangkau, tempatnya luas."
5,setahun lalu,"iya kafe, dengan banyak kursi tentunya kapasitasnya besar sih, enak utk meeting karena tdk trllu ramai, ttpi agak sulit utk meeting yang besar, mungkin dikisaran 8-10 org oke lah, harga jg oke"
5,5 tahun lalu,"Ini enak buat nongkrong bareng temen, harganya standar lah. Tempatnya juga enak, ada saung2 nya juga."
3,setahun lalu,Dulu pernah order nasi ayam geprek tapi malah dilayananinnya bukan nasi tapi mie. Mau komplen udah males duluan gara2 mas waiternya ngomongnya pake emosi perihal naruh nomor mejanya kebalik. padahal bisa baik2 ngomongnya. Tolonglah kedepannya lebih baik lagi dalam melayani customer
5,4 tahun lalu,"Kalau Siang panas, malem dingin kwwkkwkw tp menunya istimewa lur nasai goreng sarden apalagi"
5,2 tahun lalu,Tempat ini bagus kalo untuk ngumpul rame² soalnya tempat meja dan kursi nya cukup untuk rame². Dan ada juga opsi untuk lesehan. Makanannya juga enak². Ada perpustakaan kecil di dalamnya. Ada Mushola juga dan lumayan besar. Ada juga opsi untuk duduk lesehan di pendopo² untuk perkumpulan yang butuh fokus dan privasi...
4,setahun lalu,Tempatnya udah direnov jadi okeee banget. Cuma mau saran mungkin colokan listrik bisa diperbanyak dan buat yg outdoor bisa disediakan roll kabel. Toiletnya bersih dan harganya ramah dikantong
5,5 tahun lalu,"enak buat nongkrong di daerah senturan, jajannya pun murah-murah"
5,6 tahun lalu,"Kopinya wenak, Murah meriahhhhh , Wifinya Free, Toiletnya juga wenak wkwkwkwk"
5,4 tahun lalu,"Tempat kongkow asik,  palagi waitersnya ramah2, cute pulaa kek mas irwa🤣😊"
5,4 tahun lalu,"Pas lewat kog apik, semoga suatu saat bisa dicoba,

disebelah nya ada dua kafe juga yg sama besarnya."
5,2 tahun lalu,Tempat yang cocok buat ngerjain tugas atau sekedar nongkrong 👌
5,setahun lalu,"Sama kayak basa basi lain nya, hanya lebih sepi"
5,setahun lalu,Toop bagi yang mau nongkrong ngobrol ngerjain tugas atau pekerjaan lainnya 🤗
5,3 tahun lalu,"Tempat nyaman untuk kumpul bersama teman, harga merakyat pelayanan ramah dan cepat"
5,setahun lalu,"salah satu tempat nongkrong yg suasananya cozy, santai, cocok buat nongkrong bareng sm temen2. menunya gak bikin kantong bolong"
5,setahun lalu,Standart menunya variatif sekali enak enak juga buat kerja ngongkrong sesuai kantong banget rapi juga pesanan juga nggk lama
4,3 tahun lalu,Harga sesuai dengan kantong mahasiswa dan tempatnya nyaman juga buat ngerjain tugas
4,5 tahun lalu,Tempatnya bagus buat kumpul sama keluarga/teman..👍
3,setahun lalu,Kemarin waktu kesini siang ...jadi panas... kek nya gak ada kipas deh.... jus stoberi 6/10..makanan nya baru pesen mie aja....rasanya ya kayak biasa..🙏
4,3 tahun lalu,"Tempatnya luas banget, nyaman, terbuka juga jadi kalo yang ga suka asap rokok aman lah disini, ada yang lesehan ada yang kursi, ada juga yang kayak saung gitu, ada tempat shalatnya, ada buku-buku yang bisa dipinjem (syaratnya naro ktp di kasir), hampir tiap meja ada colokan. Makanannya lumayan lah, yang ter-notice banget adalah tahunya hambar."
5,5 tahun lalu,Tempat ngopi dan tongkrongan anak zaman now. Harga terjangkau sesuai kantong mahasiswa
2,setahun lalu,"Wifinya super lemot, dan gak bisa connect ke HP ataupun laptop, buat yg niatnya mau ngerjain tugas siapin kuota pribadi yg bnyak dehh, karna wifinya gak bisa diandalkan,"
4,8 bulan lalu,Tempatnya lumayan nyaman sih klu tdk ramai
5,6 tahun lalu,"Tempat cocok untuk rapat, parkiran luas, harga makanan terjangkau, ada lesehan luas."
5,6 tahun lalu,Lumayan...asik deh...tp wifi pake voucher
4,4 tahun lalu,"Tempatnya luas sih. Banyak pilihan tempat duduknya juga. Ada yang indoor dan outdoor. Cuma bagian yang outdoor dan deket sama pohon-pohon itu banyak nyamuknya:""). Banyak terminal dan stop contacnya juga jadi buat yang anak kuliahan atau lagi apes kehabisan baterai bisalah nyolok-nyolok.
Menu yang ada juga banyak variasinya, harganya murah-murah. Cocok sama kantong pelajar dan mahasiswa hehe.
Disini kalau mau pesen ke mbaknya (yang di kasir) dulu buat minta menu. Abis pilih langsung bayar ajaa gitu, baru nanti makanan dateng dan pas abis bisa lgsg pulang.
Sayang banget pas dateng kesana kondisi jalan depannya baru diperbaiki jadi serem gitu. Mana jalanannya rame."
5,6 tahun lalu,"Tempat paling asik buat ngobrol.. Merakyat, murah, dan yg paling penting, nyaman dan bersih.."
4,3 tahun lalu,"tempat yg luas, harga terjangkau, pelayanan ramah🤝"
4,4 tahun lalu,"Tempatnya luas ada gazebo,  dan ada perpustakaan kecil cocok untuk berkumpul, bisa untuk spot meeting atau sekedar nongrong sambil baca buku
Pelayannya cukup ramah dan menunya standar cafe pd umumnya, soal harga tergolong ramah masih ramah dikantonh"
5,3 tahun lalu,"tempatnya rame, jarang sepi. pelayanan jg ga gitu lama"
1,setahun lalu,"Waitersnya mba yg pake topi itu tolong dikondisikan atau ditraining ulang. Gak ada senyum2nya, cemberut seperti orang ngajak ribut.."
4,3 tahun lalu,"Untuk makanan, tempat, dan suasana saya akui ok sebagai orang yang suka nongkrong ya... Cuman mohon koordinasi nya ketika makanan sedang out of stock jadi tidak menunggu lama. Saya pesan makanan nasi goreng jam 9 pagi, tidak kunjung datang sudah 1 jam. Padahal ketika ditanya, mbak nasi goreng nya ada? Bilangnya ada. Ketika 1 jam kemudian di kroscek infonya belum ada sayur.

Oh iya. Sebagai info tambahan, saya pernah bekerja di bagian pelayanan RS, jadi saya paham bagaimana situasi dan kondisi pasien ketika menunggu obat. Bedanya ini menunggu makanan saja.

Tolong diperbaiki lagi untuk ke depannya. Tks."
5,2 tahun lalu,"Tempatnya bagus dan nyaman. Ada tempat yg luas untuk kerja kelompok, musholah dan perpustakaan mini. Bisa meminjam buku disini dengan syarat menunjukkan ktp/ktm."
5,5 tahun lalu,Lumayan bisa ngopi 24 jam tapi sayang nya kalo kiamat toko nya tutup
5,setahun lalu,"Tempatnya luas dan nyaman, rasa makanan dan minuman lumayan enak utk cemilan saat nongkrong dan mengobrol, parkir luas"
1,7 bulan lalu,PELAYANAN GA RAMAHHHHH APALAGI KASIRNYA. TANYA BAIK BAIK MALAH DI SINIS IN. PESENANN DATANG GA SESUAI.
5,4 tahun lalu,"Rasanya enak, tempat bersih, es tehnya manis. Baksonya jg maknyusss"
5,4 tahun lalu,"Tempat parkir luas banget, tempat nongkrong luas, ada lesehan, ada saung, ada meja kursi, ada meja panjang, bermacam macam. Bagus untuk nugas, ada colokan dan wifi. Bisa nongkrong sampe jam 1 malam, tempatnya ramai. Ada papan karambol juga. Ada mushola, mukena, ada kamar mandi. Mungkin untuk kamar mandi nya ditambah pengharum sama sabun dan lebih diperhatikan lagi buat kebersihan."
5,2 tahun lalu,"Area parkir dan kafe nya sangat luas. Harga makanan dan minumannga murah serta enak, paling favorit Tahu Gejrot dan Tempe Cocol. Fasilitas lengkap, mulai dari Wi-Fi, colokan yg bisa buat nugas/nongki, sampe mushola yg cukup gede. Buka sampe malam jd cukup enak buat nugas dan diskusi sama teman."
3,setahun lalu,"tempatnya bagus dan udah tambah luas, pengunjung kayanya tambah banyak tapi wifinya lemot bgt putus putus mulu
bisa diperbaiki mungkin biar lebih nyaman"
3,2 tahun lalu,"Kelebihan = Toilet bersih, terdapat mushola juga, tempat yg outdoor enak krn ada gazebo gazebo
Kurangnya = salah 1 pegawai yg mengantar kurang ramah, bahkan beberapa kali marah terhadap rekan kerjanya. Menu tersedia hanya di meja kasir jadi menimbulkan antrian panjang utk memesan"
5,6 tahun lalu,"Tempat yang menarik buat nongkrong. Tempat duduknya pun ada pilihan mau di dalam atau di luar(gazebo atau di taman/?/). Di gazebonya enak, ada terminal kontaknya. Tapi bagi yg gak suka asap rokok, baik-baik milih tempat yes. Harga makanan standar kafe sih.

Ada tempat parkirnya, tepat depan kafe langsung. Tapi kalau sedang musim hujan, harus bersabar ya krn pasti motornya basah dan helm pun juga...kalau gak dibawa masuk. Bayar parkir per motor 2k.

Kalau sekedar kumpul enjoy di sini, bolehlah jadi pilihan 👌"
4,5 tahun lalu,"Temaptnya cukup luas dan parkirannya juga cukup luas. Terdapat variasi suasana antara lesehan di dalam atau di saung sebelah timur, terdapat juga meja dan kursi baginyabg tidak mau lesehan. Harga makanan dan minuman yang dijual relatif murah. Sayangnya wifinya dibatasi untuk sekian device. Selebihnya oke sih"
5,5 tahun lalu,"Menu makannya hampir sama dengan burjo, tapi lebih enak dan lebih kerasa, porsinya juga pas. Kopinya standar tapi mantep. Minuman dan snack lainnya juga enak. Harganya cukup standar, sesuai dengan rasa dan fasilitas yang disediakan. WiFi free nya kalo pas sepi lumayan cepet. Kamar mandinya juga bersih, dan kucing-kucingnya terawat :D"
4,5 tahun lalu,"Pengalaman Pertama pergi ke Jogja. Kemana pun, tetap ngopi 😎☕ terimakasih @Hamdani & @Fikri telah menemani ngopi siang di Kafe Basabasi Nologaten 🙏"
5,3 tahun lalu,"Luas, nyaman, murah ada wifi lagi. Tenang fasilitas lengkap. 😉"
5,3 tahun lalu,"Rame banget si, pilihan menu banyak, luas sekali bisa milih tempat paling buat Lo nyaman.. ada mushola cukup luas, toilet bersih. Ada coffee beer bagi kamu penyuka minuman berkarbonasi. Bisa pesen es krim buat ciwi2, pilih juga porsi minum Lo mau large or medium... Harganya worth it laaa. Parkiran luas. And the most important think is,, there is a lot of books you can read (but just read in the cafe wkwk)."
5,5 tahun lalu,"Mantappp, udah ada peringatan dilarang asusila. Masih aja. Pdhal masih jam 7 malem."
5,setahun lalu,"Kesini pas pagi hari, singkat cerita mau pesen omlette trus mas nya kasih tau kalo ada promo FREE ES TEH sebelum jam 12 siang,,, ini sepele tapi marketingnya keren,,,jujur malah tambah irit heheheh,,,,, ga pernah kecewa di basa basi recommended 👍👍👍👍"
5,2 tahun lalu,"Kafenya sampai sekitar pukul 12 seingetku. Parkirnya ada di seberang jalan. Suasananya gak kayak kafe, lebih kayak suasana angkringan/warung. Ada buku juga di dekat kasir. Pelayanan lumayan cepat. Ada yg indoor ada yg outdoor."
4,5 tahun lalu,"Saya kesini waktu ada GM. Ramai sangat sampai ga dapet tempat duduk. Alhasil duduk di parkiran. Tapi setelah acara bubar, ya dapet tempat duduk. Di hari biasa pun ramai. Tapi tetap santai dan nyaman. Nasi gorengnya enak. Harga menunya standar kok. Aman."
5,3 tahun lalu,"yang mau kesini usahakan jangan sampai kehabisan tempat, hehe
Yang mau santai bisa digazebo-nya.."
1,4 bulan lalu,"tolong kursinya di bersihkan,banyak tungau"
4,5 tahun lalu,"Tempat yg sangat nyaman dan efisien untuk kumpul, ada tempat lesehan, ada juga yg berbentuk gubuk, nyaman untuk bercengkrama bersama teman2. Ada mushola yg bersih dan kamar mandi yg cukup untuk bergantian, serta halaman lapangan parkir yg luas memberikan kenikmatan tersendiri yg di berikan. Dan juga jika anda membeli kopi jenis apapun di pagi hari anda akan mendapatkan pisang goreng gratis."
5,5 tahun lalu,"Kafenya luas banget..Parkiranya luas. Pilihan tempat duduk banyak. Ada toiletnya bersih juga. Bisa anteng di sini. Nongkrong ramean, sendirian, berduan dan mau rapat, sekerdar nongkrong, nugas sama sama enaknya.

Ada wifi dan colokkan..

Kurang apa coba? Maknannya? beeehhhh murah binggo ada nasi telur cuma 9rb. Mununya dari yg cemilan berat ada semua. Minuman panas dingin komplit. Recommended.
Es krim cuma 10rb dapet segunung.. gila seh"
4,5 tahun lalu,"Tersedia berbagai macam makanan. Parkiran luas. Tempatnya juga luas, bisa pilih tempat di dalam maupun di gazebo.

Cocok untuk makan rame-rame atau nugas sendirian. Tersedia banyak stop kontak, free WiFi dan lagu-lagu asik untuk menemani kalian yang mau nugas bareng atau sekadar nongki-nongki. Suasananya bagus kalau malam."
5,5 tahun lalu,"kopi di cafe ini sangat sangat nikmat sekali, aku ketagihan, jika ada kesempatan ke yogyakarta lagi aku pengen sempetin mampir ke cafe ini lagi..."
5,2 tahun lalu,"cafe yg cocok buat apapun. mau nongki, nugas, rapat, dah disini ae. utk harga standar sii kek cafe lada normalnya. rasa 8/10. toilet nya bersihh, sukakk dehh"
5,5 tahun lalu,"Kopi murah dan pelayanan sangat memuaskan,  pesan kopi free pisang goreng kalau pagi"
5,5 tahun lalu,"Kafe nya nyaman,ada tempat nongki di kursi kursi biasa, ada gubuk gubuk kecil cocok buat lesehan.  Cocok buat ngerjain tugas dan kumpul temen.  Wifi gratis nya juga lumayan sih. Selama ga banyak yang pake cepet.  Harga jajannya lumayan sih.  Lumayan ramah buat mahasiswa."
5,2 tahun lalu,"kafe ini sesuai sama namanya, dari makanan dan minuman nya yang ga basa basi dan udah jelas enak banget, dan kalian kalo kesini tenang aja cukup dateng ke kasir terus pilih dan minuman yang mau di beli trs bayar trs cari tempat duduk, setelah 5-10 menit minuman atau makanan kalian akan datang karna di basa basi cafe itu semua full service jadi let's go nongkrong bareng sama temen kalian disana"
2,3 tahun lalu,"Fasilitas Oke, buat nongki oke sihh gk masalah, cuma kadang pesanan lama datengnya, setelah setelah nunggu sejam aku check ternyata makanannya belum dibikinin, dan aku liat posisi kitchen seperti tidak ada aktifitas, gk lama sekitar 10 menit makanan dateng. Ngeliat pelayan mondar mandir ada yg lagi clean up sambil ngerokok.
Mungkin untuk SOP nya harus dipertegas lagi, maaf yaa.. Masa pelayanannya kalah sama warung Burjo???"
3,2 tahun lalu,"Tempatnya enak, minuman enak. Tapi pelayan yg cowok ada 1 yang bad attitude. Kalo ga niat kerja mending buka usaha sendiri. Kasian yg punya tempat jadi kena imbas. Atasannya cari tau sendiri tanya pegawai lain yg mana, masak ditanyain doang jawabannya ga sopan, mana nomor yg dari kayu dilempar. Emang kerja resikonya capek atau mungkin hari itu punya masalah apa yg kita ga tau. Tapi bikin kesan ga enak. Ngelayanin kayak mau ngajak berantem, diiyain nangis ntar."
4,2 tahun lalu,"Tempatnya luaaas banget
Menunya banyak, harganya murcee. Pantesan banyak yg nongkrong disini, posisiku sih di depan jadi mungkin ga dapet colokan listrik. Banyak pengamen, habis ada satu dateng lagi yang lain."
4,3 tahun lalu,"harganya murah meriah
saran untuk kalian yg datangnya malem biasanya wifi yg gratisannya itu ngk bisa terhubung mungkin karena pengguna yg sangat banyak, jadi klian ckup beli vouchernya aja 1rb/jamnya dijamin kenceng dan terhubung🙏"
4,5 tahun lalu,Harg terjangaku ya resiko aj gk dapet tmpat klo pas full rame
4,5 tahun lalu,"Tempat nongkrong, diskusi dan ngopi yang lumayan dan boleh dicoba. Terlebih jika kamu mahasiswa kelas menengah kebawah. Harga yang disediakan pun cukuo murah dan banyak pilihannya.

Disini semua orang bebas merokok, jadi untuk kamu yg gak suka ngerokok harap sabar ya, karena tidak ada batasan area merokok dan yang tidak.

Pelayanan dari para pegawainya pun sangat ramah, dan kamu juga boleh pinjam buku loh"
5,4 tahun lalu,"Menunya buanyak, harga terjangkauuu, tempat duduk juga banyak, ada gazebo juga. Makanan dan minumannya enak, ga kaget sih kalo rame banget, emang pas buat mahasiswa."
4,5 tahun lalu,"Nyaman buat kumpul bareng temen. Buat nugas juga oke (kalo pas pada nggak criwis) Tempatnya juga luas. Parkiran oke. Menu bervariatif, kamar mandi cukup bersih, musholla juga ada. Not bad"
4,setahun lalu,"Tempat lumayan oke, luas, Wifi kalo dah rame lemot, bagus buat acara ramai ramai, ada mushola"
5,6 tahun lalu,"Sangat recommended sekali, terutama bagi mahasiswa sperti sya, disamping harganya yg terjangkau, tersedia jg gazebo2 tmpt nongkrong yg asyik & nyaman dtambah dgn pmandangan area persawahan yg ada di dpn cafe menambah ketenangan dan keindahan suasana, serasa di desa.."
4,6 tahun lalu,"Tersedia pilihan dengan kursi dan lesehan. Selalu ramai, tapi jangan khawatir karena ada banyak meja, tempat parkir juga luas. Bisa banget sebagai tempat diskusi atau ngobrol-ngobrol santai. Menu yang ada juga lumayan banyak. Semoga bisa ditingkatkan peyanannya, jadi gak nunggu terlalu lama buat makanan/minumannya."
2,2 tahun lalu,"Tempat luas sih... utk menu makanan dan minuman diluar ekspektasi.. susu ternyata rasa susu sasetan, pikirnya susu sapi murni 😅🤭 dengan pilihan besar (krn beda harga dgn harga uk.normal) begitu dtg ternyata gelasnya segitu🤣🤣 waktu ditanya ke pelayannya, bener itu gelas nya segitu sdh besar😀🤔

Hmm kurang nyaman krn tempat yg di gasebo byk semut juga, efek tdk dibersihkan kali ya..
Hmmmm"
4,setahun lalu,"kemaren waktu kesini kesusahan ngeluarin motor tapi parkirnya diam aja, cuman liatin doang.
tadi kesini lagi juga terjadi hal yg sama.
mungkin karna bayarnya di awal kali ya :("
5,5 tahun lalu,Cafe basa basi mulai di kenal oleh kalangan mahasiswa Yogyakarta sebagai tempat kumpul diskusi maupun bersantai. Tempatnya sangat luas dan bersih di setiap kursinya di sediakan tempat untuk charge. Menurut saya yang kurang dari tempat ini adalah penerangan yg kurang terang. Untuk harga dari makanan dan minuman cukup terjangkau untuk mahasiswa
4,2 tahun lalu,"Untuk tempat & makanan cukup baik, akan lebih bagus lagi kalau pengelola lebih tegas agar pengamen dan yang sekiranya mengganggu tidak masuk ke lokasi"
5,6 tahun lalu,Tempatnya enak banget buat kelompokan.  Ngerjain tugas atopun rapat rapat organisasi.  Harganya jugak nggak terlalu mahal.  Ada wifi ada mushola.  Tiap meja juga ada colokan kalo misal batre habis.  Ramah dan comfort banget pokonya
1,setahun lalu,tempat yg katanya kafe tapi menu2 nya ga niat pesen sop ayam yg dateng ayam goreng di kasih kuah aja parahh
5,6 tahun lalu,"Recommended buat nongkrong santai bareng team. Tempatnya bersih, tersedia indoor dan outdoor. Menu bervariasi, yang spesial tersedia aneka buku bacaan yang bisa di pinjam dengan menunjukkan kartu identitas. Parkirnya luas, juga tersedia musholla dan toilet"
5,4 tahun lalu,"Ngga pernah bosen ke kafe basabasi. Suasananya passs banget buat nongki, nugas, atau bahkan tidur wkwk. Suka banget sama metode basabasi pas mau nganterin pesanan dengan cara dipanggilin nama orangnya 😁 jadi tau doong nama pengunjung disitu tanpa kudu kenalan haha. Harga ramah di kantong banget, apalagi mahasiswa. Mau cuma pesen teh anget dari pagi sampe sore pun gabakalan kena marah disini mahh, cuma ya sadar diri 😆 sukses buat basabasii, gada matinya!"
4,setahun lalu,"Kurang wifi aja si. Tempat joglo juga dibatesin ga asik, lg enak nongkrong disuru pindah ke dalam"
3,5 tahun lalu,"Ini tempatnya lumayan asik, ada pilihan tempat duduk yang lumayan banyak. Ada saung, ada lesehan, banyak pilihan menunya. Makan berat ,snack, kopi, teh atau sirup. Banyak juga acara diskusi atau pentas kusik dan perpustakaannya juga  Cuman, pelayanannya lambat kadang sampe 1 jam untuk nunggu pesenanmu dateng."
4,4 tahun lalu,"Tempat buat kongkow, diskusi, rapat, dan sharing berbagai kesempatan dan peluang. Menyediakan makanan khas dan jangan lupa pesan kopi kalau udah di basa basi. Gazebonya jadi ciri khas cafe satu ini. Oh iya, satu lagi kalau ada live pertandingan bola, tempat ini rwamee. Toilet dan tempat sholat perlu jadi perhatian. Pengunjung mari jaga kebersihan juga ya. Terimakasih"
1,setahun lalu,Ah nggak bagus Wi-Fi nya lelet banget terus makannya jg lama baru datang 1 jam lebih dan nggak begitu enak
4,setahun lalu,"Rasanya utk jus mangga malah kebanyakan airnya..dan tdk manis, utk kopi hitamnya kurang matang biji kopinya..roti bakarnya enak"
5,4 tahun lalu,Ngopi tanpamu.. ibarat  punya brokok tak ada korek.  Gak  hidup
5,5 tahun lalu,Sangat rekomended bagi yang suka ngopi(ngopi pintar)
5,3 tahun lalu,"Eh baru tahu kalo ada tgl tertentu ada pesta pora dimana all menu gratiss, langsung deh rame kek pada rebutan bansos, padahal niatnya mau santai nugas biasa basa basi jadi rame bgt kek Bank BRI di hari Senin diserbu peserta BLT."
4,5 tahun lalu,"Tempatnya luas, menunya banyak, harga terjangkau, cocok buat ngumpul-ngumpul tapi disarankan datangnya jangan terlalu malem karena sering gak kebagian tempat kalo datang diatas jam 19.00"
5,4 tahun lalu,"Untuk tempat, cocok sekali buat nongkrong bareng teman, pacar, bahkan keluarga. Untuk segi makanan dengan harga yang terjangkau dan rasa yang cukup enak woth it lah, tapi kalau porsi makannya besar atau cukup banyak, bisa dibilang porsi dari makanan kafe basa basi agak sedikit kurang. Karena base-nya adalah kafe, bukan restauran makanan pada umumnya"
5,4 tahun lalu,"tempatnya syahdu, kopi susu seperti di foto harganya 6 rebu, wifinya lemot kalo mau kenceng bayar 3 rebu nanti dapet voucher yang bisa dibuat internetan 3 jam"
5,setahun lalu,"Tempat berawalnya cerita dan penuh kesan yang memberikan pupuk dalam kisah  sehingga akan terus bertumbuh benih"" kebaikan dalam mengarungi sebuah kehidupan"
