rating,date,snippet
5.0,5 tahun lalu,"Kalo kesini buat kerja, mending pagi atau siang. Belom rame banget 😁

Andalan kalo mau nongkrong lama...makanan ama minumannya harga terjangkau. Cuman musti sabar yesss 🤣"
5.0,3 tahun lalu,"Kalau siang agak panas karena dekat sawah tapi semilir angin menyejukkan. Makanan sesuai dengan harganya, harga terjangkau."
5.0,3 tahun lalu,"Tempat asik buat nongkrong bareng temen-temen.
Harga sangat terjangkau."
5.0,3 tahun lalu,"Tempat luas, Makanan lumayan enak, cocok buat nongky."
4.0,9 bulan lalu,"Menu yang disajikan sangat terjangkau untuk mahasiswa, baik untuk nongkrong maupun diskusi dan mengerjakan tugas. Yang agak disayangkan adalah saat ingin pesan makanan/minuman, di gmaps buka jam 8 namun baru bisa pesan jam 10. Tapi kalau gamasalah dengan itu ya gapapa, kemarin juga ada mas-mas yang udah nugas disitu walaupun belum bisa pesan."
1.0,setahun lalu,"Pisang mentah,minta air putih hangat tidak ada....padahal kita beli juga ngak apa2
Ganti menu tidak bisa padahal baru saja dari kasir katanya sudah dibuatkan....es diganti nasgor ....nunggu es nya lebih dari 10 menit"
1.0,2 bulan lalu,"magelangan kureng, porsi bercanda, ga dapet kerupuk, makan ga sampe 15 detik"
5.0,3 tahun lalu,"View terbaik diantara basa-basi lainnya. Ada 3 pilihan space, ada di samping kasir dengan fasilitas meja kursi panjang, masuk ke dalam ada lesehan, masuk lagi ada outdoor space dengan meja kursi panjang, paling ujung belakang ada joglo dengan tempat duduk dan spot lesehan."
5.0,2 tahun lalu,"Tempatnya nyaman, luas, dan asri. Tempat parkir juga luas. Pernah ke sini terlalu pagi & tetap dilayani dgn ramah. Menu makanannya juga variatif, ada jus, sop, dan menu sehat lainnya. Mantap!"
4.0,3 tahun lalu,"Cocok banget buat nongkrong bareng"", kalo sendiri kurang quite, harga menunya masih worth it buat mahasiswa"
3.0,10 bulan lalu,"Cukup luas dan ramai, suasananya juga lumayan bagus di sekitarnya sawah.
Tapi ada pengalaman buruk waktu kemarin saya kesini, ez juice alpukat 🥑 yg saya pesan rasanya ada pahit nya, duga saya sih itu pahit dari buahnya"
4.0,4 tahun lalu,"Tempatnya luas, nyaman, menu makanan minuman komplit dan sangat terjangkau untuk kalangan pelajar, pokoknya mantabb"
3.0,6 bulan lalu,"Pelayanan makanannya lama sampai 1 jam lebih, dan sampai minuman sudah habis, rasa makanan dan minumnya oke"
5.0,2 tahun lalu,"Betah banget disini karena aku suka lihat sawah. View sawah disini dibagi sama dua kafe lain, tapi kelihatannya lebih asik disini krn suasana tradisionalnya lebih dpt, terutama kalo duduk di tempat lesehan yg belakang. Pas mulai sore juga bisa ikut menikmati live music dari dua kafe lain itu yg kadang malah lagunya tabrakan wkwkwk"
4.0,4 tahun lalu,"Kafe ini cocok buat nongkrong bareng temen atau pacar. Lokasinya luas, bisa lesehan atau duduk kursi. Harga cukup terjangkau. Saat PSBB kafe ini buka sampai jam 10 malem."
3.0,3 tahun lalu,"Tempat gampang ditemukan karena terletak di jalan raya, parkiran motor luas. Tempat makan luas: indoor, outdoor dan joglo... sepertinya buka 24 jam, harga bersahabat dengan mahasiswa dan ada koneksi WiFi juga dengan kupon."
5.0,11 bulan lalu,Tempatnya luas sampai ke belakang. Cocok buat nongkrong atau nugas ramean karena ada meja panjang dan ada colokan. Ada lesehan bermeja juga. Parkir cukup. Harga mahasiswa friendly. Ada makan berat jadi bisa disini lama lama. Ga ada tempat indoor ac tp ada outdoor dan semioutdoor. Kalo sore ga terlalu panas. Ada musola.
5.0,3 tahun lalu,"Tempatnya strategis, luas, pilihan menunya lengkap dan banyak, harga terjangkau. Parkiran juga luas. Cocok untuk diskusi, nugas atau kegiatan organisasi. Namun, jangkauan wifi tidak sampai luar yang bagian outdoor."
4.0,setahun lalu,"Wifi di pendopo belakang kurang kuat, ada mushola, toilet banyak.
Makanan banyak pilihannya."
5.0,setahun lalu,"Pisang goreng keju 👍

Kopi 👍

Internet wifi ok

Service ekselen

Parkiran luas

Overall rekomendasi buat para pecinta kuliner...sangat memuaskan
Pengalaman saya 20x ke kafe basa basi concat...tempat ini sangat menyenangkan."
3.0,setahun lalu,"baru ini ke basabasi kasirnya jutek ngga ramah sama sekali😭😭
parkirnya 4k dijogja kl bukan tempat wisata mahal si"
4.0,3 tahun lalu,"Kafe yg keren luas banget makanan dan minumannya murah dan enak banget, jogja perlu kafe2 seperti ini. Cuman ada kekurangan dalam pelayanan yg hanya dilayani 1 kasir jadi antrinya lumayan parah. Semoga bisa membaik, sukses terus."
1.0,4 tahun lalu,"Sebenernya tempat ny enak, luas, menu makanan juga lumayan lengkap dan murah. Tp baru dateng dan pesan makanan udah d sambut dgn kasir yg super jutek abis. Tolong lebih diperhatikan lagi dalam mencari karyawan. Jgn sampai pelanggan jadi kapok cuma gara² kasir yg kyk gitu."
3.0,3 tahun lalu,"Tempat yang nyaman untuk nongkrong. Banyak pilihan suasana baik lesehan ataupun dengan kursi. Suasana indoor ataupun outdoor. Pemandangan sawah disini pun menyejukan.
Sayang ketika ramai, tempat ini melayani dengan sistem di hold. Sehingga pesanan akan lama diterima oleh pelanggan. Namun pelanggan akan dimanjakan dengan suasananya"
1.0,2 tahun lalu,"Maaf, tempatnya cozi tapi makanannya 👎🏼
Pesan pisnag bakar coklat yg dateng pisang mentah dikasih skm dikit dan meses seumprit 👎🏼👎🏼👎🏼"
5.0,6 bulan lalu,"It's oke untuk makanannya, walaupun pesan minuman diganti karena ready lama tapi pelayanannya oke"
5.0,setahun lalu,"Mantap suasananya sejuk, sangat cocok untuk berbagi cerita di tempat ini ✨"
5.0,5 tahun lalu,"Tempat asik buat nongkrong, tersedia kursi dan jg lesehan. Ada tempat buat ibadah. Tempat parkir jg luas. Harga jg masih terjangkau lah. Pilihan menu jg banyak.. Top deh. 👍🏻"
5.0,4 tahun lalu,"Tempat nyaman buat nongkrong ma kawan, parkiran luas, tempat juga gak terbatas. Rekomend banget deh buat kalian yg ingin kongko2 bareng ma kawan dg nuansa outdoor maupun indoor🥰"
1.0,2 bulan lalu,"Pelayanannya lama, nunggu 1 jam an lebih, g ada konfirm sama sekali,,,,"
1.0,3 tahun lalu,"Kecewa sih, datang ketika acara pesta pora. Datang dari jam 5, nunggu pesanan sampai jam 9. Ternyata salah satu menu yang saya pesan habis. Padahal yang ngantar minum bolak balik kelihat meja saya. Pesan minum doang, karena mau pesan makanan. Katanya close order untuk makanan. Manajemennya diperbaiki lagi"
1.0,5 bulan lalu,Mie mentah bentuknya masih kepingan.
3.0,10 bulan lalu,"Suasana , menu , pelayanan ok . Hanya agak kecewa kmrn saya ksana tanggal 9 june jam 14.30. kasir nya agak kurang sopan . Menjelaskan sambil duduk tapi kurang penjelasannya buat saya masih bingung dan buat dia TDK sabar sampai nada bicara nya tinggi. Bagus sekali sih .. coba di training lg bagaimana jika bekerja di bidang jasa ? Tolong smile & greeting nya ditingkatkan . Attitude juga. Walaupun dia koreksi nada suara nya setelahnya . Tapi tolong diperhatikan."
5.0,3 tahun lalu,Luas sih tempatnya. Menunya makin beragam ada snacks gitu
2.0,setahun lalu,"Cireng : kayak belom mateng
Kentang goreng : lbh enak bikinan sendiri
Tempe : yahh payah jg

Tp suasananya OK"
4.0,3 tahun lalu,"baru kesini sekali, tempatnya oke dan luas bgt. enak buat duduk2 sambil ngobrol. tapi sayangnya pesen thai tea disini rasanya ga kayak thai tea 🥲 mungkin kebetulan pas dapet agak zonk...mungkin menu lain nya enak, karena pilihannya ada buanyak buanget, dan harga nya disini terjangkau menurutku 👍🏻"
5.0,setahun lalu,"lumayan buat nongki+nugas dengan harga makanan yang masih oke di dompet, tempatnya juga luas dan banyak pilihan."
5.0,2 tahun lalu,"Tempatnya luas banget, keliatan lega, suasanya enak juga, sebelahnya sawah, jadi seger, kalau malam minggu ada live music"
5.0,3 tahun lalu,"Tempat luass bangettt, view sawah enak banget enjoy banget buat nongkyy. Menu juga varian banget. Semangat yuuu tingkatin terus!!"
5.0,5 tahun lalu,"Parkirannya cukup luas. Ada rak buku yg berisi buku-buku untuk dibaca di lokasi, gak boleh bawa pulang, hhe. Di depan rak buku ada etalase jajanan snack ringan. Pelayanan ramah, mantap. Kadang bisa beli buku diskon khusus juga di sini, apalagi penulisnya ayah Edi. Gumbregah terus basabasi... 👍"
5.0,5 tahun lalu,"Tempatnya nyaman..msh cenderung agak sepii..jdi enak buat ngerjain tugas atau sekedar nongkrong curhat-curhat masalah hati..😁..
Untuk harga relatif murah lah untuk ukuran mahasiswa atau pegawai di tanggal tua..nice..bakal sering kesini selagi masih blm terlalu ramai"
5.0,10 bulan lalu,"Suasananya menyenakngkan, ada joglo di bagian belakang, dan lesehan di bagian depan. Seperti cabang lainya.

Tukang parkir (berbayar) namun bertanggung jawab dengan tugasnya. Mau ambilin motor dan dilap jika pas hujan"
3.0,2 tahun lalu,"Menu makanannya enak. Tp tempatnya kurang bersih, apalagi pas di belakang. Kalau rame jadi kurang nyaman."
5.0,4 tahun lalu,"Bagus buat nongkrong sama ngerjain tugas. Buat kumpul juga sangat worth it.
Mungkin pencahayaanya masih kurang"
5.0,3 tahun lalu,"Tempatnya asik , untuk harga relatif lah ya standar, malam minggu ada live music, ada joglonya, outdoor, indoor jg ada
Rame terus gapernah sepi"
4.0,5 tahun lalu,"Tempat yang lumayan enak buat ngumpul sama temen-temen, rame tempatnya, deket sawah juga, good lah"
4.0,5 tahun lalu,"tempatnya asik buat kumpul bareng temen, buat cod buku model aku yg penjual buku ini juga okee menurutku hehe, buat yg berat"" macam diskusi juga recommended,

dari fasilitas menurutku udaa lengkap, mushola? ada, toilet? ada, tempat wudhu? ada, parkir? luas dan gratis, untuk makanan udaa laa nggak bakalan kalah sama yg biasa kamu datengin *soktau

ada beberapa pilihan kopi yg harus dicoba nih disini, sambil ditemani baca bukuu uhhh asik deh :)"
5.0,3 tahun lalu,"Sekarang tambah luas, tempat yang cocok buat nongkrong, kumpul, nugas, dll. Menu nya juga banyak dan terjangkau. Wifi jelas ada dong"
5.0,5 tahun lalu,"Sukopnya pass manteb cocok. Gelas Jus buahnya ditempelin gula, jadi sensasinya kayak ada manis-manisnya. Suasananya sangat tenang asri dengan view sawah di belakang."
5.0,setahun lalu,"Tempat luas dan nyaman, cocok buat kumpul-kumpul dan nugas. Ada free wifi dan banyak colokan. Menu bervariasi, dari Snack sampai makan berat. Minumannya juga banyak pilihan. Disini juga tersedia semacam mini perpustakaan, kita bisa pinjam buku untuk dibaca di tempat."
5.0,9 bulan lalu,Yang paling membahagiakan adalah diperbolehkan dan secara cuma2 untuk ngecas motor listrik sejauh tidak bikin meteran jeglek.... mantab pak edi
5.0,4 tahun lalu,"Kopi Tang 7K
Pisang goreng 8K
Keripik talas 6K

Tempatnya cukup asik buat garap2 tugas & nongkrong. Tmp fav paling belakang (Blok B) viewnya langsung langit & sebelah sawah rame suara jangkrik, plus aliran air."
5.0,2 tahun lalu,"Tempat nya bagus, makanan cukup enak, harga terjangkau."
5.0,4 tahun lalu,"Asik banget buat nongki sama nugas, wifi mayan lah ya buat browsing. Pesenan cepet sampe, tapi kadang antri kasir lamaaa banget"
4.0,4 tahun lalu,Tempatnya enak luas dan harganya juga bersahabat. Cocok untuk nongkrong bareng temen temen
1.0,2 bulan lalu,"pelayanan kurang ramah, kasir kurang dalam melayani pelanggan datang"
5.0,10 bulan lalu,"Tempat yang cocok untuk rapat, ngobrol dan bersantai, serta mengerjakan tugas. Harga makanan dan minuman terjangkau tidak seperti kebanyakan kafe serta tempatnya sejukk"
5.0,4 tahun lalu,"Tempatnya enak bersih, cocok buat nongkrong dan santai. makan,  minumannya harga standar dan rasanya juga standar. Pelayanan juga ramah 👍👍"
3.0,3 bulan lalu,"Tempatnya banjir, mau mesen gk ada orang, gk layak di kunjung"
5.0,2 tahun lalu,"Lumayan murah untuk cafe di jogja, tempatnya luas, seru untuk dijadikan tempat ngumpul"
5.0,3 tahun lalu,"Kafe rekomen untuk kalian yang suka nongkrong, apalagi kalian yang suka dengan lingkungan yang asri, karena dibagian belakang, kafe ini memiliki tempat yang luas dan cukup asri."
4.0,setahun lalu,"Kafe di kawasan kampus UGM menyediakan berbagai macam makan indonesia, cemilan & aneka minuman dengan harga yg murah banget tapi rasanya rekomended. Pas buat kumpul bareng temen, ngerjain tugas & kerja online. Klo malam ada live musiknya guysss..."
5.0,4 tahun lalu,"Tempat luas, pinggir jln utama dan nyaman untuk berkumpul/mengerjakan tugas. Fasilitas seperti mushola dan toilet sangat memadahi"
1.0,7 bulan lalu,"Pelayanan lambat,..psen dr jam 10:30 sampe jam 12:00 penyajiannya nggak lengkap ,..
Info jam buka yg di gmap dngn yg di ig beda"
4.0,3 tahun lalu,"Tempat yang luas,lumayan utk nongkrong kalangan mahasiswa di jogja"
4.0,4 tahun lalu,"Tempat parkir luas, tempat nongkrong juga luas dibelakang,, pesan makanan dan minuman langsung ke kasir, ada banyak pilihan cemilan juga dan ada peminjaman buku² novel juga 👍"
5.0,5 tahun lalu,Tempat ngopi Di jogja dengan konsep semi Caffe harga lumayan murah
5.0,setahun lalu,"Suasana asyik. Nyaman buat nugas. Tempatnya luas banget, banyak opsi buat bikin mood naik. Parkiran luas dan rapi. Toilet bersih. Ada musholla sawung nya, unik banget. Kalo malem bisa sambil dengerin bunyi2 alam karena deket sawah, ada bunyi kodok, jangkrik dan lainnya."
5.0,3 tahun lalu,"Makanan lengkap dengan harga terjangkau.
Tempat luas dan nyaman.
Sangat cocok untuk nongkrong dan diskusi, juga curhat dan sambat."
4.0,setahun lalu,"Minimal tukang parkir nya bicara nya di baik² kitanya kan jg sama² menghargai orangtua, kalau saya pribadi setiap datang ke tempat manapun kalau ada parkir nya ya saya bayar sesuai harganya,tapi ini beda.. saya jg baru pertama kali ,awalnya kasih 1rb trs si parkir ini grundel tapi sy denger dia ngomong apa, gini "" gak Ono parkir kok 1000"" batin sy ada aja yg 1rb. Dengan nada gak enak. Sy balik komentar"" ya sy gatau to pak ,kalau 1rb ,kalau emg ga 1rb ya bilang apik²"". Trs aku keluarin uang 5rb ,(kebetulan sama temen) motor sendiri². Temenku harusnya jg kembali 4rb to ,eh malah dia ngembaliin cmn 3 rb (maunilep) sy jg sama dikasi 3rb cmn sy baru nyadar dijalan jd gajadi balik sy males.
Terus temenku cerita ,dia plat motornya di hafalan sama si bapak parkir itu.

Yabuat kalian ini sepele masalah parkir,padahal tempat dsb gak ad masalah kok sama sy.
Wes segitu aja.

Ini biar yg mau kesana harus inget bayar 2 RB ya.. biar pas jgn kelebihan Ndak lupa malah ga dikembalikan cuakss."
4.0,setahun lalu,"Tempatnya bersih dan luas, ada banyak colokan juga jadi menyenangkan untuk laptop-an. Viewnya juga cantik dengan hamparan sawah. Sayangnya rasa makanannya biasa saja dan sedikit lebih mahal dari harga umumnya, mahal lah bagi kantong mahasiswa.

Cocok untuk sekedar nongkrong ramai-ramai atau mengerjakan tugas. Tidak cocok untuk food hunter."
5.0,3 tahun lalu,Suasana nya enak belakangnya sawah. Makanan nya bervariasi n ga mahal2 amat. Bumbu pecelnya uenak
2.0,7 bulan lalu,"Kasirnya harus di training lagi, masak baru order ditinggal main Hp, saus cirengnya kecutt"
5.0,5 tahun lalu,"Tempatnya luas dan nyaman, harga cocok untuk mahasiswa"
4.0,4 tahun lalu,"Enak sih buat ngerjain tugas atau ada kerjaan, tempat duduk dibelakang ada lesehan ada juga yang kursi, pesenan juga ga terlalu lama biarpun agak rame sih kadangan."
5.0,3 tahun lalu,"Tempatnya nyaman,luas dan makanannya enak.asik buat berdiskusi ke relasi kerja"
4.0,setahun lalu,"Yg masak lama sekali, dan tidak urut apa ya? Yg datang setelah saya sampai udah pulang, makanan saya tetap belum datang. Setelah diprotes dan ditunggu di depan kasir baru dibuatkan. Pisang goreng, pisangnya kurang matang. Pesan mie goreng mienya udah dingin. Roti bakar nunggu 1 jam, datang2 udah dingin"
4.0,3 tahun lalu,"Bagus nih tempatnya.jangna lupa Besok Ahad ada makanan gratis di semua kafe BasaBasi
Update Sabtu 16 Oktober 2021"
4.0,4 tahun lalu,"Cukup ok buat nongkrong dan harganya itungane pas dikantong,parkir jg luas"
3.0,8 bulan lalu,"pesen kentang goreng bbq, nunggu 1 jam lebih gk dateng, mungkin panen dulu di kali urang"
5.0,2 tahun lalu,"Menunya beragam, dan murah. Jadi nilai plus untuk nongkrong"
5.0,2 tahun lalu,"Rekomendasi tempat nongkrong yang cukup ramai makanan ada banyak pilihan paling umum nasi goreng dan indomie ada juga pilihan lainnya. Untuk harga terjangkau dikantong mahasiswa, tempatnya cukup ramai utk kumpul maupun nugas. Pelayanan ramah, utk pembayaran bisa tunai qris ataupun shopeepay, parkiran lumayan luas ada musholla juga 👍"
4.0,2 tahun lalu,"Tempatnya oke nyaman, makan dan minuman standar"
5.0,setahun lalu,"Mantap, enak banget. Ga mahal ga murah, tapi sesuai dan service oke. Wifi udah lumayan kenceng buat yang gratisan, kalau mau yg berbayar murah banget kecepatan 3x lipat dri wifi gratis. Tapi klo buat yang udh biasa make wifi, saran beli yang voucher, santai murah kok"
5.0,setahun lalu,"Cabang terbaik diantara basabasi yang lain, udah 2-3 tahunan langganan dan makin bagus.

Wifinya makin stabil

Kursi yang bagian atas cocok banget buat nugas.

Mungkin kasir bisa lebih friendly lagi, tapi ini yg terbaik dibanding basabasi noligaten yang cueek banget kasir."
5.0,4 tahun lalu,"Tempat nya nyaman buat nongkrong, makanan nya juga harga mahasiswa banget 😀"
5.0,2 tahun lalu,"Makanan standar ok. Layanan oke punya, suasana enak buat nugas, nongkrong, dan nyaman. Mungkin kurang akses disabilitas kali ya. Tapi bagi penyandang disabilitas masih tetap bisa masuk (jika pakai kursi roda) cz tempatnya luas. Karyawan ramah dan pesanan terhitung tidak lama walaupun banyak yg pesan. Salah satu tempat semedi tesis sampai selesai. Oh iya di sini tersedia tempat cuci tangan, terutama saat covid-19 gini kan. Tempat ibadah dan kebersihan kamar mandi dan ruangan sangat baik. Tingkiu"
4.0,4 tahun lalu,"parkir luas, tempatnya lumayan nyaman, harga cocok buat anak kuliahan, sayangnya avocado juice nya hambar :("
5.0,4 tahun lalu,"Enak tempatnya, ada wifinya yang pasti banyak dicari para mahasiswa, stop kontak juga ada, asikk pokoknya"
2.0,7 bulan lalu,"Untuk kasirnya tolong di perbaiki, saya ituu belii mbak,ngak mintaaa jadi tolong perlakuan yang ramah,  tolong di perbaiki cara melayani castemer"
1.0,setahun lalu,"Mesen pisang bakar jam 18:54, udah nunggu sejam lebih pun ga dateng2 juga. Giliran nanya ke waiternya, malah bilang kalo pisangnya habis sambil senyum2 dan ga ada konfirmasi apapun sama sekali sebelumnya??? Terus nunggu sejam lebih itu ngapain??? Minta cancel order pun disuruh harus ngantri lagi ke kasir??? Ga profesional sama sekali untuk kafe besar seperti ini."
4.0,5 tahun lalu,"Tempat Nyaman untuk kumpul dan diskusi, buka sampai jam 4 dini hari. tempat lumayan luas"
5.0,2 tahun lalu,"sdh lama gk kesini,sekarang tempatnya luas..mantab dah👍"
1.0,6 bulan lalu,"tukang parkirnya nantangin, jlek amat sih pelayanannya
lama"" kang parkirnya saya gebukin"
5.0,9 bulan lalu,"ibuk kosnya baik banget, dapet harga 600k udah ada meja, kasur, listrik, sama wifi"
4.0,setahun lalu,"Cukup luas enak buat duduk "" long time . Menu fariatif .ada mushola
Free wifi . Cuma kurang bersih . Piring"" kotor Hb dipakai pengunjung disana sini TDK segera di clean up.
Byk ayam juga masuk diarea resto."
1.0,setahun lalu,"Nggak cocok untuk rombongan, pesan makanan lama dan selisih lama datangnya. Jadi nggak makan bareng, dua orang akhirnya bungkus karena kelamaan, pertemuan dah abis obrolan 😅"
3.0,4 tahun lalu,Mesen susu jahe malah ga sesuai ekspektasi.
5.0,3 tahun lalu,"Asyik untuk rapat, diskusi, atau sekedar nongkrong dan bersua."
5.0,5 tahun lalu,"Anjay cakep.. semuanya dari kasir sampai dapur.. enak buat menyendiri, pagi tapi hehehe.. saat sepi santuy berliterasi"
5.0,setahun lalu,"Tempatnya luas, kang parkirnya ramah dan full senyum. Mantap bangat kalo nugas ataupun mau kongko sama teman teman."
5.0,10 bulan lalu,"tempat luas, enak buat nugas, hening meski ramai pengunjung, menunya enak"""
2.0,4 tahun lalu,"Pesennya es teh bunga talang LECI, dikasihnya KELENGKENG. dikira saya gabisa bedain yang mana LECI & KELENGKENG????? Selebihnya minuman lain ok"
4.0,3 tahun lalu,"Lokasinya di area banyak tempat ngopi, dan tempat ini bisa jadi salah satu pilihannya.
Tempatnya luas ada indoor dan outdoornya.
Konsepnya jawa, ada limasan dibelakangnya, dan didominasi bangunan bambu dan kayu.
Suasana enak utk ngopi dan ngobrol2 bersama keluarga atau teman.
Menunya minumannya ada banyak dari kopi-kopian sampe yg ringan2 seperti es teh.
Menu makanannya ditambah menu sop sayur lbh oke kali ya, pasti banyak peminatnya. Apalagi banyak pengunjung dr kalangan mahasiswa, yg mau makan sayur praktis sekalian ngopi bareng temen ✌🙂.

Area belakang (joglo) perlu di cek kebersihannya, atau tdk sediakan sapu utk kami (para pengunjung) bisa membersihkan area duduk lesehan yg mau ditempati, ini saran aja sih 😄😀. Krn tdk enak kalo mau duduk atau sekedar rebahan sejenak tempatnya banyak debu, agak merusak suasana yg oke banget dengan hamparan sawah yg menghijau 👍.

Tersedia toilet bersih, ada utk laki2 dan perempuan. Mushola ada dibagian depan samping bangunan. Tempat parkir luas, pak parkir ramah 👍👍👍.
Disini ada free wifi juga,"
4.0,3 tahun lalu,"Tempat parkir lumayan luas. Tempat nya luas, ada bermacem² spot tmpt duduk. Worth it banget sih. Yang paling kusuka disana banyak stopkontak, jadi cocok banget buat nongki+nugas. Harganya juga ramah dikantong. Ada mushola nya guys, tapi tmpt wudhu kurang memadai, apalagi kalo untuk cewek."
5.0,3 tahun lalu,"Tempat sangat luas. Bagian depan dan tengah free wifi, bagian belakang menggunakan vocer. Wifi kenceng.

Full outdoor, no AC, ada yg tanpa atap juga.

Harga standar, bisa bawa camilan sendiri, betah berlama lama juga di sini. Minuman rekomended: milkshake oreo (rasanya enak, manisnya pas, kentalnya oas, ada es krim juga di atasnya). Kalau pesan nasgor biasanya free teh.

Bisa pesan dulu, nnti dapat nomor meja. Bisa juga langsung duduk di meja, baru pesan belakangan, tanpa takut terintimidasi.

Rekomended buat nongki low budget hehe"
4.0,2 tahun lalu,"Menu makanannya standart, minumannya enak, kopinya patut dicoba dan bobanya juga sesuai harga.
Sayang dua kali kesini, pelayannya sering salah menu atau di entry 2x padahal pesannya hanya satu. Jadi double double gitu kan sayang terbuang. Tapi pelayannya ramah-ramah kok.
Tempatnya cocok buat nongkrong karena banyak colokan dan snack, bisa pinjam buku juga pakai identitas. Ada mushola di bagian depan dekat parkiran."
4.0,setahun lalu,"Dari segi makanan biasa saja ya, harga dan rasa sesuai standar kafe lah, cuma yg enak adalah tempatnya yang luas dan selalu ramai, jadi kalau buat nongki sangat rekomended"
4.0,2 tahun lalu,"Es jeruk kurang manis. Tersedia mushola. Terdapat celah di kamar mandi, saran sebaiknya diperbaiki atau ditutup celahnya. Wifi 2 mbps. Tersedia peminjaman buku. Kang parkir ramah."
4.0,2 tahun lalu,Menu makanannya beberapa kurang worth. Beli pisang goreng 10rb isinya cuma 4 biji tipis2 rasanya ga manis ga apa. :”). Tp sangat jadi pilihan terjangkau utk nugas sih!
5.0,setahun lalu,"suasananya enak , lampunya emang dibuat konsep redup remang2 agak kurang cocok buat saya tapi bagian belakang cukup terang. makanannya enak cocok untuk kantong tersedia pembayaran QRIS"
5.0,2 tahun lalu,Aaah nyaman sekali Disini...   Bisa ketagihan kesini lagi ...
5.0,setahun lalu,Seneng bgt nongkrong disini..cm makanannya krg bervariasi..overall kl mau ngabisin wktu disini buat ngobrol enak kok..
4.0,setahun lalu,"Tempatnya luas, nyaman buat nugas, minuman murah dan cukup oke. Hanya saja bau comberan soalnya dapat tempat duduk lesehan deket selokan.. :("
5.0,2 tahun lalu,"Mewah : mepet sawah
Cocok tuk diskusi dng banyak temen, gelar laptop mo duduk dikursi panjang bareng2 atopun mo lesehan.
Music mmg g da disini, diutamakan diskusi kalem2 tenang, dng menu makanan dan minuman melimpah. Ga boring lah mo nyantap makanan menu ringan ato berat, smua ada. Hrg jg kantong mahasiswa kok"
4.0,setahun lalu,"Tempat yang asyik dan nyaman. Saya suka karena ada ruang terbuka nya, nyaman untuk malam hari.

Sayang kalau pesen makanan nggak bisa custom."
5.0,3 tahun lalu,"Parkir luas, ada toilet jongkok, mushola, live music, peminjaman buku"
4.0,4 tahun lalu,"Tempatnya luas ke belakang, dan bagian belakangnya dikelilingi oleh sawah. Harga makanannya standar cafe pada umumnya. Suasananya cukup enak, cuma menurut saya desain tempatnya kurang menarik saja. Untuk anda yang ingin ngobrol/bercengkrama tanpa terlalu memikirkan desain, tempat ini boleh dicoba. Bisa untuk nugas juga karena tersedia banyak colokan (dan mungkin wifi, karena saya pas datang tidak menggunakan wifi jadi tidak tahu apakah tersedia atau tidak)."
4.0,3 tahun lalu,"Untuk ukuran kafe di kota termasuk murah. Kisarannya dibawah 25 ribu harganya. Magical tea nya enak, matcha nya nggak kerasa matcha tp bs keminum. Sup jamurnya enak seger rasanya. Karna deket sama kopi nuri, jadi kebagian live music juga. Dateng pas buka puasa, tapi rame nya malah deket malem. Gatau tempat cuci tangan sebelah mana, jadinya cuci tangan di toilet. Tapi overall bagus 👍"
4.0,2 tahun lalu,"Kalo pagi nugas disini oke juga. Tapi kalo sore sampai malam biasanya udah kurang kondusif. Gatau sekarang masih serame dulu ayau engga, karena pasca pandemi jadi buanyak sekali kofisyop baru bermunculan. Tapi sebenarnya basabasi punya pangsa pasar yg berbeda dengan kofisyop kekinian, karena dia sebetulnya adalah kafe, bukan kofisyopm

Menunya as usual banyak dan harganya standar. Paling enak disini itu ya karena menu snack dan makanannya yg gak asal2an. Minumannya juga variatif. Pokoknya kalo soal rasa gak diragukan laah"
5.0,2 tahun lalu,"Nasi terasa banget bumbunya tuk nasi tahu tempe. Tuk pelayanan, kalo yg jaga Mba itu, em kurang ramah dikit. Suasana, jos lah. Sejauh ini, dari semua basa basi, aku pilih ini sebagai nomor 1."
1.0,3 tahun lalu,"Saya datang jam 20.07 pesan makan minum,langsung bayar dan duduk di tempat yg sudah saya konfirmasi... sampai 1 jam pesanan saya nggak kunjung datang sementara pengunjung lain yg datang belakangan malah sudah diantar pesanannya... pas saya tanyakan ke kasir.... ternyata kasir salah tulis no antrian saya ke bagian antar... akhirnya dijanjikan akan diantarkan segera. Saya tunggu lagi  sampai 15 menit ,pesanan saya masih belum diantar juga...sementara orang lain yg datang belakangan sudah diantar. Akhirnya pulang... apes aja ... nggak makan minum, harus bayar parkir yg tarifnya super mahal untuk ukuran Jogya. Trif parkir 4rb... next time bakalmkeaini lagi ??? OGAHH"
3.0,2 tahun lalu,"mas nya kurang ramah, kalo duduk di belakang pas pendopo wifinya gak nyampe. makanannya biasa aja tapi okelah untuk harga segitu. biasanya banyak yg rapat dan nugas disana"
5.0,setahun lalu,"Tempatnya luas, cocok utk rapat atau reunian, makanannya macem2, parkir luas, parkirannya juga disiram sama bapak parkir jd ga berdebu"
5.0,2 tahun lalu,"Tempatnya enak, kursinya banyak, menunya bervariasi."
